5644	gleaming	812.0	10197.0
5645	purse	812.0	13125.0
5646	inspiration	812.0	11114.0
5647	faintly	812.0	11205.0
5648	Billy	812.0	12118.0
5649	apparatus	812.0	9932.0
5650	lingering	811.0	9338.0
5651	candles	811.0	11397.0
5652	brute	811.0	10972.0
5653	crosses	811.0	9905.0
5654	fog	811.0	10985.0
5655	rescue	810.0	12122.0
5656	chill	810.0	12216.0
5657	fatigue	810.0	10754.0
5658	honourable	810.0	10027.0
5659	donc	810.0	9374.0
5660	imaginary	810.0	8359.0
5661	ultimately	809.0	8662.0
5662	payment	809.0	12410.0
5663	reverence	809.0	10629.0
5664	forgetting	809.0	10706.0
5665	lets	809.0	10252.0
5666	horn	809.0	9906.0
5667	adventures	809.0	11323.0
5668	workmen	809.0	9538.0
5669	halls	809.0	9546.0
5670	tonight	809.0	20331.0
5671	quaint	809.0	8171.0
5672	phenomenon	808.0	10482.0
5673	wonderfully	808.0	9078.0
5674	earthly	808.0	9825.0
5675	monastery	808.0	11186.0
5676	contract	808.0	10443.0
5677	proportions	808.0	10239.0
5678	glaring	808.0	11429.0
5679	Apparently	808.0	10592.0
5680	toutes	808.0	8799.0
5681	cares	808.0	12701.0
5682	Boy	808.0	12053.0
5683	illustrations	807.0	12269.0
5684	quelque	807.0	8122.0
5685	survive	807.0	13415.0
5686	assert	807.0	10008.0
5687	defended	807.0	9902.0
5688	tour	807.0	10225.0
5689	Co	806.0	19430.0
5690	breed	806.0	10048.0
5691	Middle	806.0	10715.0
5692	sport	806.0	10809.0
5693	harmless	806.0	10813.0
5694	repose	806.0	10673.0
5695	entry	806.0	10518.0
5696	ultimate	806.0	10060.0
5697	Vienna	806.0	9731.0
5698	we’ve	805.0	12957.0
5699	awaiting	805.0	11683.0
5700	suggestions	805.0	11030.0
5701	ont	805.0	7834.0
5702	grab	805.0	12650.0
5703	subjected	805.0	9731.0
5704	Revolution	804.0	11066.0
5705	realm	804.0	10509.0
5706	morality	804.0	11929.0
5707	locks	804.0	10028.0
5708	sober	804.0	10126.0
5709	innocence	803.0	11692.0
5710	ringing	803.0	11861.0
5711	lovers	803.0	10104.0
5712	Spring	803.0	10687.0
5713	procure	803.0	9828.0
5714	drunken	803.0	8937.0
5715	Ages	803.0	9517.0
5716	perception	803.0	10162.0
5717	resembled	803.0	8803.0
5718	mail	803.0	13393.0
5719	ascertain	803.0	9464.0
5720	patch	803.0	10110.0
5721	pouring	802.0	11263.0
5722	vehicle	802.0	11056.0
5723	bend	802.0	11341.0
5724	ministers	802.0	9073.0
5725	prophecies	802.0	13056.0
5726	c'est	801.0	9168.0
5727	primary	801.0	9144.0
5728	roaring	801.0	9332.0
5729	proposal	801.0	11336.0
5730	mount	801.0	10821.0
5731	conductor	801.0	10965.0
5732	slopes	801.0	10440.0
5733	joyous	800.0	7957.0
5734	visions	800.0	9886.0
5735	guardian	800.0	10977.0
5736	devices	800.0	10361.0
5737	knelt	799.0	13453.0
5738	pants	799.0	13662.0
5739	Ce	799.0	9080.0
5740	Ye	799.0	10088.0
5741	wax	799.0	10220.0
5742	kick	799.0	12812.0
5743	painter	799.0	9682.0
5744	disciples	799.0	10065.0
5745	bloom	799.0	11068.0
5746	treating	799.0	9943.0
5747	discussing	799.0	8979.0
5748	resulted	799.0	9319.0
5749	areas	799.0	10308.0
5750	disagreeable	798.0	11454.0
5751	angels	798.0	10544.0
5752	Herbert	798.0	12285.0
5753	’em	798.0	15850.0
5754	roared	798.0	12359.0
5755	decidedly	797.0	9973.0
5756	incredible	797.0	10236.0
5757	allied	797.0	9938.0
5758	differ	797.0	13140.0
5759	Ladies	797.0	15031.0
5760	psi	797.0	13290.0
5761	Mexican	797.0	8757.0
5762	severely	797.0	10171.0
5763	alongside	796.0	10351.0
5764	keeper	796.0	10071.0
5765	wolves	795.0	10552.0
5766	longed	795.0	11719.0
5767	interfere	795.0	13227.0
5768	cliffs	795.0	9797.0
5769	Phoenix	795.0	11352.0
5770	extends	794.0	9620.0
5771	aren't	794.0	15090.0
5772	initial	794.0	8015.0
5773	deliberate	794.0	8680.0
5774	Commission	794.0	9248.0
5775	revelation	794.0	10731.0
5776	rational	794.0	9705.0
5777	noticing	794.0	10381.0
5778	70	793.0	11204.0
5779	enthusiastic	793.0	8498.0
5780	submission	793.0	11342.0
5781	monarch	793.0	9786.0
5782	breeding	793.0	9983.0
5783	suppressed	793.0	9383.0
5784	drum	793.0	10146.0
5785	Charlotte	792.0	10476.0
5786	fortunes	792.0	10707.0
5787	rounds	792.0	11751.0
5788	verse	792.0	11021.0
5789	touches	792.0	9959.0
5790	Bargeton	792.0	9483.0
5791	Dally	792.0	13601.0
5792	day’s	791.0	9706.0
5793	peu	791.0	9088.0
5794	cultivation	791.0	10118.0
5795	IX	791.0	11896.0
5796	End	790.0	13567.0
5797	protested	790.0	12805.0
5798	abuse	790.0	10547.0
5799	superiority	790.0	9976.0
5800	Roy	790.0	12926.0
5801	stages	790.0	10412.0
5802	monk	789.0	10003.0
5803	hereditary	789.0	9984.0
5804	Square	789.0	12203.0
5805	exaggerated	789.0	9034.0
5806	flowed	789.0	11061.0
5807	coin	789.0	10329.0
5808	pool	788.0	11892.0
5809	speedily	788.0	8528.0
5810	eyebrow	788.0	16770.0
5811	cups	788.0	10603.0
5812	miracles	788.0	12684.0
5813	preceded	788.0	9613.0
5814	Mountain	788.0	10445.0
5815	startling	788.0	9594.0
5816	justify	788.0	9675.0
5817	angrily	787.0	13381.0
5818	identity	787.0	11416.0
5819	ropes	787.0	10318.0
5820	collecting	787.0	8829.0
5821	climbing	787.0	11443.0
5822	temps	787.0	8469.0
5823	accidentally	787.0	8853.0
5824	equipped	787.0	8433.0
5825	ladder	787.0	11071.0
5826	version	787.0	11923.0
5827	armour	786.0	10131.0
5828	ornament	786.0	9934.0
5829	exhibit	786.0	8194.0
5830	endeavoured	786.0	9175.0
5831	tavern	786.0	10229.0
5832	Federation	786.0	10920.0
5833	indications	786.0	9057.0
5834	neatly	786.0	10523.0
5835	explaining	786.0	10326.0
5836	tough	786.0	9701.0
5837	gracious	786.0	9614.0
5838	Islands	785.0	10859.0
5839	treasures	785.0	9940.0
5840	repeating	785.0	10832.0
5841	ward	784.0	10683.0
5842	shades	784.0	9038.0
5843	34	784.0	10555.0
5844	45	784.0	10453.0
5845	invite	784.0	10984.0
5846	bother	784.0	15668.0
5847	dignified	784.0	8782.0
5848	economy	783.0	10235.0
5849	fortnight	783.0	11437.0
5850	cars	783.0	10884.0
5851	unseen	783.0	9858.0
5852	toil	783.0	9911.0
5853	Quillan	783.0	16698.0
5854	boss	783.0	12312.0
5855	societies	783.0	8766.0
5856	portraits	783.0	8807.0
5857	youngest	783.0	10799.0
5858	reckless	783.0	8409.0
5859	Venice	783.0	9459.0
5860	Et	782.0	8786.0
5861	swell	782.0	9368.0
5862	remarkably	782.0	9374.0
5863	Gothic	782.0	9286.0
5864	anticipated	782.0	9859.0
5865	annoyance	782.0	10901.0
5866	contributed	782.0	9851.0
5867	Report	781.0	11083.0
5868	superb	781.0	8068.0
5869	heavenly	781.0	8855.0
5870	Frenchman	781.0	9417.0
5871	fantastic	781.0	8361.0
5872	Octave	781.0	12526.0
5873	posts	781.0	10045.0
5874	Isabella	781.0	15169.0
5875	sparkling	781.0	10316.0
5876	They’re	780.0	11672.0
5877	Cater	780.0	10270.0
5878	assertion	780.0	9701.0
5879	contented	780.0	11332.0
5880	goddess	779.0	9331.0
5881	Maria	779.0	8974.0
5882	Friday	779.0	18288.0
5883	lakes	779.0	9662.0
5884	sadness	779.0	11873.0
5885	respected	779.0	10702.0
5886	mantle	779.0	10799.0
5887	doctrines	779.0	8965.0
5888	Anderson	778.0	11924.0
5889	Baby	778.0	11984.0
5890	pencil	778.0	10395.0
5891	brains	778.0	10388.0
5892	Flint	778.0	16103.0
5893	sized	778.0	8536.0
5894	Heyward	777.0	9380.0
5895	behaviour	777.0	11047.0
5896	deceased	777.0	9772.0
5897	maps	777.0	8839.0
5898	seventh	777.0	10156.0
5899	lodging	777.0	11060.0
5900	pitched	777.0	9916.0
5901	fortress	777.0	10279.0
5902	sensations	777.0	9708.0
5903	François	777.0	7785.0
5904	halt	777.0	10317.0
5905	inscription	777.0	9114.0
5906	preservation	776.0	10519.0
5907	deposited	776.0	9413.0
5908	hesitate	776.0	11877.0
5909	Grace	776.0	13380.0
5910	conductors	776.0	11317.0
5911	Archbishop	776.0	9570.0
5912	beam	776.0	9519.0
5913	purity	776.0	11138.0
5914	tearing	776.0	10754.0
5915	negative	776.0	9930.0
5916	successor	776.0	9557.0
5917	Countess	776.0	10828.0
5918	lieutenant	775.0	10249.0
5919	Nay	775.0	13090.0
5920	biggest	775.0	8532.0
5921	Patrick	775.0	10382.0
5922	arched	775.0	10163.0
5923	tunnel	775.0	10545.0
5924	whispering	775.0	11188.0
5925	Jesuits	775.0	8968.0
5926	Samuel	774.0	9103.0
5927	shouldn’t	774.0	16058.0
5928	joining	774.0	9691.0
5929	offensive	774.0	9953.0
5930	Solomon	774.0	10447.0
5931	Garry	774.0	15559.0
5932	porch	773.0	11478.0
5933	superstition	773.0	8982.0
5934	sphere	773.0	10284.0
5935	instinctively	773.0	8231.0
5936	THIS	773.0	20630.0
5937	girl’s	773.0	9147.0
5938	barren	772.0	8588.0
5939	hunter	772.0	10379.0
5940	embarrassed	772.0	12878.0
5941	darker	772.0	10095.0
5942	Pacha	772.0	9825.0
5943	threshold	772.0	10844.0
5944	descriptions	772.0	8370.0
5945	Peroroncino	772.0	11527.0
5946	hereafter	772.0	10720.0
5947	customers	772.0	11894.0
5948	nos	771.0	8513.0
5949	stately	771.0	7828.0
5950	referring	771.0	9337.0
5951	echoed	771.0	12410.0
5952	mask	771.0	10669.0
5953	narrowed	771.0	15299.0
5954	Atlantic	771.0	10538.0
5955	proceeds	771.0	8413.0
5956	diameter	770.0	12038.0
5957	opens	770.0	10712.0
5958	approved	770.0	10766.0
5959	loyalty	770.0	11705.0
5960	beef	770.0	10370.0
5961	Clarence	770.0	10821.0
5962	habitual	770.0	8099.0
5963	gossip	770.0	10359.0
5964	Walter	770.0	9003.0
5965	philosophers	769.0	8529.0
5966	clergyman	769.0	9636.0
5967	impressive	769.0	9255.0
5968	yourselves	769.0	11900.0
5969	destroying	769.0	8597.0
5970	pictured	769.0	7395.0
5971	dreaming	769.0	12505.0
5972	efficiency	769.0	11398.0
5973	Allen	769.0	12044.0
5974	pulse	769.0	10424.0
5975	pendant	768.0	8364.0
5976	Saxon	768.0	9247.0
5977	claws	768.0	10218.0
5978	what’s	768.0	19296.0
5979	Mediterranean	768.0	9716.0
5980	newspapers	768.0	10263.0
5981	widened	767.0	13706.0
5982	sighs	767.0	10523.0
5983	Crammon	767.0	11681.0
5984	proves	767.0	10183.0
5985	dig	767.0	10850.0
5986	Arthur's	767.0	10308.0
5987	closest	767.0	10067.0
5988	tin	767.0	9394.0
5989	clothed	767.0	8759.0
5990	lasted	766.0	15194.0
5991	Science	766.0	9659.0
5992	hears	766.0	9429.0
5993	pipes	766.0	9774.0
5994	Hans	766.0	15412.0
5995	37	766.0	10801.0
5996	Mademoiselle	766.0	12096.0
5997	checking	766.0	10448.0
5998	monde	766.0	9129.0
5999	courtesy	765.0	10988.0
6000	unusually	765.0	8335.0
6001	avoiding	765.0	9504.0
6002	paintings	765.0	9261.0
6003	accent	765.0	10110.0
6004	crowds	764.0	8433.0
6005	disturbance	764.0	10089.0
6006	presume	764.0	10304.0
6007	constitutional	764.0	9010.0
6008	worldly	764.0	9060.0
6009	includes	764.0	9042.0
6010	quote	763.0	8939.0
6011	Senate	763.0	11004.0
6012	landlord	763.0	10001.0
6013	Dark	763.0	11531.0
6014	unit	763.0	10795.0
6015	resolve	763.0	10150.0
6016	skins	763.0	9787.0
6017	canvas	763.0	10327.0
6018	Blue	763.0	9128.0
6019	wondrous	763.0	7576.0
6020	horns	763.0	10269.0
6021	Hal	762.0	12192.0
6022	downstairs	762.0	12571.0
6023	sprung	762.0	10011.0
6024	Better	762.0	11552.0
6025	biting	762.0	11828.0
6026	Fathers	762.0	9280.0
6027	holiday	762.0	10323.0
6028	zone	762.0	10126.0
6029	presenting	762.0	7361.0
6030	stripped	761.0	10066.0
6031	ship’s	761.0	8230.0
6032	offended	761.0	11795.0
6033	Magic	761.0	12320.0
6034	requisite	761.0	8520.0
6035	Jobe	761.0	15010.0
6036	sworn	760.0	9824.0
6037	damned	760.0	10035.0
6038	compliment	760.0	11171.0
6039	toes	760.0	11115.0
6040	lords	760.0	9708.0
6041	Syria	760.0	10170.0
6042	wider	760.0	9527.0
6043	verses	760.0	9533.0
6044	Sorry	760.0	18669.0
6045	Marquis	760.0	8296.0
6046	reduce	759.0	8848.0
6047	complain	759.0	11742.0
6048	essence	759.0	10252.0
6049	escort	758.0	10848.0
6050	subdued	758.0	8782.0
6051	peut	758.0	9653.0
6052	clinging	758.0	10324.0
6053	curved	757.0	9310.0
6054	alleged	757.0	7930.0
6055	privileges	757.0	9640.0
6056	remedy	757.0	11338.0
6057	abilities	757.0	9877.0
6058	Athenian	757.0	9604.0
6059	deprived	756.0	9654.0
6060	variations	756.0	9898.0
6061	aussi	756.0	8075.0
6062	spun	756.0	10844.0
6063	Cousin	756.0	11911.0
6064	fro	756.0	9062.0
6065	expert	756.0	9004.0
6066	remainder	756.0	10145.0
6067	rightly	756.0	9436.0
6068	questioning	756.0	10774.0
6069	metropolis	755.0	9356.0
6070	shouldn't	755.0	14959.0
6071	Esperance	755.0	10173.0
6072	bottles	755.0	9771.0
6073	Author	755.0	12701.0
6074	disappear	754.0	12410.0
6075	trifling	754.0	8230.0
6076	hospitals	754.0	11100.0
6077	divisions	754.0	9245.0
6078	We'll	754.0	14936.0
6079	freed	754.0	9416.0
6080	tools	754.0	10150.0
6081	hunted	754.0	9221.0
6082	spine	754.0	11273.0
6083	counting	753.0	9491.0
6084	swallow	753.0	10809.0
6085	receives	753.0	8396.0
6086	fearing	753.0	8843.0
6087	philosopher	753.0	8637.0
6088	financial	753.0	10792.0
6089	furnace	753.0	10950.0
6090	Ponyboy	753.0	13828.0
6091	incidents	753.0	8861.0
6092	retire	752.0	10557.0
6093	med	752.0	7161.0
6094	dat	752.0	10944.0
6095	caution	752.0	10548.0
6096	gravely	752.0	11018.0
6097	detached	751.0	8014.0
6098	accomplish	751.0	12080.0
6099	Lower	751.0	9178.0
6100	generals	751.0	8497.0
6101	rests	751.0	9575.0
6102	Already	751.0	8785.0
6103	torture	751.0	10909.0
6104	Lallie	750.0	11601.0
6105	gleam	750.0	9457.0
6106	complaint	750.0	10891.0
6107	piled	750.0	9700.0
6108	peninsula	750.0	9541.0
6109	tubes	750.0	9666.0
6110	Lawrence	750.0	9339.0
6111	handled	750.0	9460.0
6112	thighs	750.0	11429.0
6113	Soc	750.0	13344.0
6114	feminine	749.0	8985.0
6115	lantern	749.0	10211.0
6116	bitterly	749.0	11777.0
6117	Ned	749.0	14061.0
6118	knot	749.0	10182.0
6119	manager	749.0	8349.0
6120	52	749.0	9983.0
6121	copied	748.0	12257.0
6122	Anthony	748.0	11528.0
6123	possessing	748.0	7533.0
6124	twin	748.0	9347.0
6125	Austria	748.0	9088.0
6126	brows	748.0	12238.0
6127	reflect	747.0	9086.0
6128	conquest	747.0	9862.0
6129	button	747.0	12267.0
6130	influences	746.0	9297.0
6131	indulgence	746.0	9762.0
6132	Province	746.0	10284.0
6133	refusing	746.0	9710.0
6134	wander	746.0	9569.0
6135	Alex	746.0	10480.0
6136	relate	746.0	9630.0
6137	disgust	746.0	12477.0
6138	Republican	746.0	10915.0
6139	knocking	745.0	12298.0
6140	amazed	745.0	10310.0
6141	tongues	745.0	8631.0
6142	What’s	745.0	22994.0
6143	’Ntoni	745.0	12615.0
6144	countrymen	745.0	9549.0
6145	niece	745.0	10394.0
6146	boast	745.0	9614.0
6147	correctly	744.0	9804.0
6148	farmers	744.0	8298.0
6149	brethren	744.0	8819.0
6150	traveling	744.0	8888.0
6151	pays	744.0	8408.0
6152	concentrated	744.0	8681.0
6153	viz	744.0	8681.0
6154	tapped	743.0	11678.0
6155	stress	743.0	9799.0
6156	gaining	743.0	8704.0
6157	locality	743.0	9662.0
6158	Rue	743.0	16208.0
6159	Seven	743.0	10881.0
6160	squeezed	743.0	12799.0
6161	theories	743.0	9408.0
6162	considerations	743.0	9524.0
6163	session	743.0	9809.0
6164	haunted	743.0	10377.0
6165	stove	743.0	10252.0
6166	recommend	742.0	9557.0
6167	woman's	742.0	8522.0
6168	inevitably	742.0	7459.0
6169	detective	742.0	9684.0
6170	review	742.0	8279.0
6171	anguish	742.0	10299.0
6172	scorn	742.0	9988.0
6173	Justice	742.0	9451.0
6174	selling	742.0	8760.0
6175	Damascus	741.0	9884.0
6176	trapped	741.0	10758.0
6177	på	741.0	7934.0
6178	là	741.0	8886.0
6179	crop	741.0	10220.0
6180	apartments	741.0	9538.0
6181	relates	741.0	8608.0
6182	dwelt	740.0	9075.0
6183	allusion	740.0	8652.0
6184	anymore	740.0	24063.0
6185	League	740.0	10076.0
6186	kneeling	740.0	11067.0
6187	Accordingly	740.0	9187.0
6188	baggage	740.0	10194.0
6189	courtyard	740.0	10350.0
6190	Kate	740.0	10453.0
6191	cautious	739.0	9773.0
6192	chocolate	739.0	10813.0
6193	indulge	739.0	9383.0
6194	contest	739.0	8703.0
6195	cheerfully	739.0	10228.0
6196	miniature	739.0	7204.0
6197	petroglyphs	739.0	14650.0
6198	print	739.0	11032.0
6199	gradual	738.0	7317.0
6200	comprehend	738.0	9856.0
6201	hither	738.0	9947.0
6202	Thereupon	738.0	8849.0
6203	strikes	738.0	9548.0
6204	entertain	738.0	10137.0
6205	pots	738.0	9055.0
6206	buying	738.0	10137.0
6207	sends	738.0	8797.0
6208	estimate	738.0	9209.0
6209	Milton	738.0	10600.0
6210	shivering	738.0	9608.0
6211	Put	737.0	11864.0
6212	intensity	737.0	10734.0
6213	herd	737.0	8991.0
6214	Camp	737.0	11990.0
6215	husband's	737.0	7947.0
6216	product	737.0	8636.0
6217	sufferings	737.0	9898.0
6218	prime	737.0	8393.0
6219	Tarzan's	737.0	8720.0
6220	tombs	737.0	8711.0
6221	Office	736.0	9818.0
6222	discharged	736.0	9144.0
6223	stealing	736.0	9118.0
6224	tasted	736.0	10663.0
6225	foe	736.0	10370.0
6226	accord	736.0	9158.0
6227	Brooke	736.0	9926.0
6228	bond	736.0	10424.0
6229	Hope	735.0	9791.0
6230	duly	735.0	7635.0
6231	blazing	735.0	8715.0
6232	occasioned	735.0	8408.0
6233	historic	735.0	8547.0
6234	expresses	735.0	8277.0
6235	prices	735.0	10353.0
6236	Abyssinia	734.0	9613.0
6237	frankly	734.0	9367.0
6238	withdraw	734.0	10161.0
6239	75	734.0	10819.0
6240	attraction	734.0	9249.0
6241	Nobody	734.0	12892.0
6242	strained	734.0	10171.0
6243	38	734.0	10025.0
6244	barrel	734.0	9737.0
6245	Apes	734.0	9569.0
6246	crash	734.0	10614.0
6247	44	734.0	9780.0
6248	respond	734.0	10825.0
6249	legend	733.0	8738.0
6250	Canadian	733.0	8213.0
6251	ancients	733.0	8631.0
6252	shuddered	733.0	12121.0
6253	Sedley	733.0	9939.0
6254	Messrs	733.0	9010.0
6255	boy’s	732.0	9214.0
6256	accounted	732.0	9425.0
6257	thankful	732.0	11592.0
6258	Daryl	732.0	11182.0
6259	consulted	732.0	9227.0
6260	Head	732.0	9547.0
6261	chapters	732.0	8263.0
6262	Kings	731.0	8918.0
6263	spells	731.0	9733.0
6264	camera	731.0	9942.0
6265	var	731.0	7576.0
6266	bless	731.0	15089.0
6267	skies	731.0	8537.0
6268	complexion	731.0	9557.0
6269	channel	731.0	9127.0
6270	Commissioner	731.0	11881.0
6271	pavement	731.0	9373.0
6272	railroad	730.0	8781.0
6273	bees	730.0	8736.0
6274	indulged	730.0	9523.0
6275	Loki	730.0	11845.0
6276	Back	729.0	10371.0
6277	appreciated	729.0	9471.0
6278	prompted	729.0	9429.0
6279	esteem	729.0	10528.0
6280	lowering	729.0	8886.0
6281	undertake	729.0	9471.0
6282	vile	728.0	6886.0
6283	unexpectedly	728.0	8409.0
6284	Zita	728.0	11791.0
6285	39	728.0	9797.0
6286	Adam	728.0	9831.0
6287	Slowly	728.0	10370.0
6288	packing	727.0	11037.0
6289	Brother	727.0	10599.0
6290	products	727.0	8553.0
6291	swimming	727.0	10109.0
6292	handling	727.0	8740.0
6293	festival	727.0	9468.0
6294	louder	727.0	12075.0
6295	mille	727.0	10738.0
6296	dearest	727.0	11590.0
6297	providing	727.0	12723.0
6298	pet	727.0	10671.0
6299	Vezzarn	726.0	11738.0
6300	bows	726.0	9275.0
6301	dollar	726.0	11723.0
6302	temperament	726.0	9358.0
6303	Gospel	726.0	10659.0
6304	representatives	726.0	8616.0
6305	shadowy	726.0	7210.0
6306	income	726.0	10459.0
6307	pig	725.0	11434.0
6308	piano	725.0	10235.0
6309	leaping	725.0	8623.0
6310	wiped	725.0	14818.0
6311	Chapter	725.0	25507.0
6312	heartily	725.0	10567.0
6313	proprietor	725.0	8283.0
6314	Chateaubriand	725.0	8794.0
6315	ruled	725.0	8985.0
6316	conventional	725.0	8075.0
6317	Horse	725.0	10321.0
6318	therein	725.0	8895.0
6319	histories	725.0	8683.0
6320	digging	725.0	10798.0
6321	facility	724.0	9196.0
6322	rabbit	724.0	9465.0
6323	wept	724.0	12863.0
6324	offence	724.0	10088.0
6325	flock	724.0	8367.0
6326	twilight	724.0	8586.0
6327	lacking	724.0	8474.0
6328	elevation	724.0	8857.0
6329	ridge	724.0	9282.0
6330	Tien	724.0	10500.0
6331	suite	723.0	8430.0
6332	inserted	723.0	8917.0
6333	God's	723.0	10011.0
6334	nonsense	723.0	14084.0
6335	em	723.0	13138.0
6336	engines	722.0	8455.0
6337	captive	722.0	8684.0
6338	cane	722.0	9238.0
6339	resembles	722.0	7498.0
6340	surgeon	722.0	8144.0
6341	sunny	722.0	8360.0
6342	aloft	722.0	7785.0
6343	finishing	722.0	9310.0
6344	Wolfe	722.0	11321.0
6345	ei	722.0	6295.0
6346	cuts	722.0	9608.0
6347	ripe	722.0	9193.0
6348	shelf	722.0	10570.0
6349	governed	721.0	8852.0
6350	rains	721.0	8995.0
6351	Fire	721.0	8998.0
6352	Beyond	721.0	8176.0
6353	deepest	721.0	9049.0
6354	arises	721.0	8274.0
6355	decline	720.0	9360.0
6356	practiced	720.0	8255.0
6357	Germans	720.0	8353.0
6358	indispensable	720.0	8543.0
6359	anticipation	720.0	9075.0
6360	appetite	720.0	10337.0
6361	darted	720.0	10240.0
6362	skilled	720.0	7880.0
6363	swelling	720.0	7511.0
6364	Navy	719.0	8984.0
6365	arches	719.0	8385.0
6366	watches	719.0	8496.0
6367	puzzled	719.0	11871.0
6368	pretending	719.0	9815.0
6369	Massachusetts	719.0	9699.0
6370	uncommon	719.0	8013.0
6371	Burton	719.0	8507.0
6372	lawn	719.0	8936.0
6373	vegetation	719.0	8786.0
6374	Toreth	719.0	10178.0
6375	whites	719.0	9790.0
6376	tricks	719.0	11656.0
6377	48	718.0	9775.0
6378	demonstrated	718.0	8669.0
6379	patterns	718.0	9643.0
6380	seizing	718.0	8451.0
6381	appreciation	718.0	9027.0
6382	richly	718.0	7925.0
6383	curve	718.0	9778.0
6384	Luke	718.0	9476.0
6385	forbidden	717.0	9747.0
6386	90	717.0	12330.0
6387	exceeding	717.0	8067.0
6388	drift	717.0	9686.0
6389	promising	716.0	8586.0
6390	Lily	716.0	10617.0
6391	nightmares	716.0	12129.0
6392	petite	716.0	6572.0
6393	piercing	716.0	8815.0
6394	shoved	716.0	11696.0
6395	maintaining	716.0	8218.0
6396	frontier	716.0	8274.0
6397	whereby	716.0	6729.0
6398	beams	716.0	7803.0
6399	snatched	716.0	9875.0
6400	hommes	716.0	7059.0
6401	potential	716.0	8068.0
6402	array	715.0	8179.0
6403	conversion	715.0	9128.0
6404	stem	715.0	9422.0
6405	Bobbie	715.0	10956.0
6406	grinning	715.0	12901.0
6407	porter	715.0	7494.0
6408	scholars	715.0	8076.0
6409	explains	715.0	7948.0
6410	Williams	715.0	9102.0
6411	nods	714.0	11888.0
6412	communicate	714.0	10601.0
6413	Weston	714.0	11242.0
6414	skirt	714.0	9560.0
6415	Hilarion	714.0	11554.0
6416	embarrassment	714.0	9834.0
6417	Abbé	714.0	7539.0
6418	trois	714.0	8215.0
6419	Early	714.0	9828.0
6420	pictographs	713.0	11299.0
6421	regretted	713.0	10199.0
6422	ruler	713.0	9277.0
6423	soup	713.0	10763.0
6424	Asia	713.0	9660.0
6425	attacking	713.0	9817.0
6426	Notwithstanding	713.0	7795.0
6427	Board	713.0	8939.0
6428	competition	713.0	8754.0
6429	extremity	713.0	8773.0
6430	Supreme	712.0	10430.0
6431	adult	712.0	8702.0
6432	sleeve	712.0	11952.0
6433	argue	712.0	11436.0
6434	lawyers	712.0	8695.0
6435	realization	712.0	9135.0
6436	flush	712.0	10269.0
6437	Sultan	712.0	8648.0
6438	attain	712.0	9922.0
6439	Twenty	712.0	10740.0
6440	stops	711.0	10141.0
6441	explosion	711.0	8608.0
6442	inland	711.0	8001.0
6443	wand	711.0	9929.0
6444	Jasnah	711.0	9625.0
6445	knives	710.0	9439.0
6446	ben	710.0	9418.0
6447	Star	710.0	8844.0
6448	tribute	710.0	9707.0
6449	casual	710.0	7525.0
6450	era	710.0	8587.0
6451	Around	710.0	7850.0
6452	exhibition	710.0	8798.0
6453	detected	710.0	8432.0
6454	tastes	709.0	8912.0
6455	mule	709.0	9282.0
6456	shaft	709.0	8500.0
6457	declined	709.0	9979.0
6458	securing	709.0	7175.0
6459	poète	709.0	7855.0
6460	termed	708.0	7093.0
6461	noises	708.0	10516.0
6462	sanitary	708.0	9127.0
6463	theirs	708.0	11352.0
6464	’Tis	708.0	8321.0
6465	rosy	708.0	8244.0
6466	ribs	708.0	9510.0
6467	shit	708.0	14946.0
6468	grasping	708.0	8382.0
6469	weighed	707.0	10102.0
6470	imposed	707.0	10420.0
6471	Montagu	707.0	9103.0
6472	reckoned	707.0	8684.0
6473	pecuniary	707.0	10330.0
6474	lighter	707.0	9600.0
6475	mix	706.0	8271.0
6476	favoured	706.0	7998.0
6477	Seraphina	706.0	11398.0
6478	imperfect	706.0	8016.0
6479	encouragement	706.0	9032.0
6480	Khan	706.0	9604.0
6481	layer	706.0	8731.0
6482	lend	706.0	9620.0
6483	dimensions	706.0	8717.0
6484	fangs	706.0	9691.0
6485	headquarters	706.0	8520.0
6486	improve	705.0	9775.0
6487	vineyards	705.0	8931.0
6488	Liberian	705.0	8672.0
6489	disorder	705.0	8708.0
6490	dusty	705.0	7624.0
6491	inherited	705.0	8763.0
6492	voir	705.0	7105.0
6493	hammer	704.0	9022.0
6494	standards	704.0	8647.0
6495	preference	704.0	8813.0
6496	crimes	704.0	9814.0
6497	topic	704.0	10058.0
6498	begging	704.0	10624.0
6499	excepting	703.0	7218.0
6500	confession	703.0	10612.0
6501	Think	703.0	12175.0
6502	breadth	703.0	9407.0
6503	axe	703.0	9934.0
6504	reluctantly	703.0	9114.0
6505	survey	703.0	8184.0
6506	obeyed	703.0	9640.0
6507	dipped	702.0	8866.0
6508	olive	702.0	8718.0
6509	Venture	702.0	11426.0
6510	refined	702.0	7985.0
6511	crawled	702.0	10974.0
6512	majestic	702.0	7079.0
6513	fright	702.0	11046.0
6514	Museum	701.0	10115.0
6515	overwhelming	701.0	8785.0
6516	frown	701.0	12896.0
6517	deserved	701.0	13119.0
6518	hearty	701.0	8346.0
6519	international	701.0	8738.0
6520	greeting	701.0	9790.0
6521	knights	701.0	7571.0
6522	Public	700.0	9536.0
6523	ter	700.0	10153.0
