#
# Initial 2-clique: spoke <<>> sat
#
# Tightness =    0.7
# This is using common-MI to determine in-group membership.
#
# idx	epsilon	size	min-index	max-index	words
42	   2.2	115	0	914	{ seeing finally sometimes neither thus although especially whose it’s taking probably having almost indeed perhaps therefore looking since why says gave without always being let while yet because also Jack still told put shall took such found though where nothing even went here just too how after thought before never some may say like made should now only can more then has who or did when what will were no my from there do by are if so we would one all this _ they said she which him her but with at on have be for had as not you his ” “ is it that was he in I the , spoke sat }
43	   2.3	122	0	914	{ seeing finally sometimes neither thus although especially whose it’s continued taking probably having almost indeed perhaps therefore looking since why says gave called without always being let while yet because also Jack still told don’t put shall took such found though where nothing even went here just too how after thought before never some may say like made should now only can see more then has an who or did when what will were no my from there do by are if so we would one me all this _ they said she which him her but with at on have be for had as not you his ” “ is it that was he in I and the , spoke sat }
44	2.4000	132	0	876	{ finally sometimes thus died although especially whose continued probably began having almost indeed perhaps sent therefore cannot looking since set why says gave called without always being let while yet because also Jack still left told don’t put shall took saw such knew found though where nothing even went here just too how after thought before never much some must may say like about made should now only can see more then has who or did when what will could were no my from there do by are if so we would one me all this _ they said she which him her but with at on have be for had as not you his ” “ is it that was he in I a to and ###LEFT-WALL### the , spoke sat }
45	   2.5	135	0	876	{ finally sometimes thus died although especially whose continued followed began having indeed perhaps answered sent therefore cannot set why says gave called without always let while yet because also Jack still left told don’t put shall took saw such knew take found though where nothing even went here just too how came after thought before never come much must may say like about think made should now only can see more then has who or did know when what will were no them my from there do by are if so we would one me all this _ they said she which " him her ; but with at on have be for had as not you his ” “ is it that was he in I a to and ###LEFT-WALL### the , spoke sat }
46	2.6000	142	0	876	{ finally sometimes thus became died especially whose continued probably followed began kept having indeed perhaps answered sent therefore cannot set why says soon gave called believe without always felt let while yet because also Jack still give left told don’t put shall took saw such knew take found though where nothing even went here just too how came after thought before never come much must may say like about think made should now only can see more then has who or did know when what will could were no them my from there do by are if so we would one me all this _ they said she which " him her ; but with at on have be for had as not you his ” “ is it that was he in I a to and ###LEFT-WALL### the , spoke sat }
47	   2.7	149	0	876	{ finally sometimes threw thus became died although especially whose continued probably followed began kept having indeed perhaps answered sent therefore cannot since set why says soon gave called without always something let while yet because also Jack still give left told don’t put shall took saw such knew tell take found though where nothing even went here just make too how came after thought before well never much some must may say like about think made should now only can see more then has an who their or did know when what will could were no them my from there do by are if so we would one me all this _ they said she which " him her ; but with at on have be for had as not you his ” “ is it that was he in I a to and ###LEFT-WALL### the , spoke sat }
48	2.8000	157	0	876	{ finally sometimes threw suddenly thus became died although especially whose continued probably followed rather often began kept having almost indeed perhaps answered sent really therefore cannot set why says soon gave called believe without always being felt something let while yet because also Jack still give left told don’t put shall took saw such knew tell take found though where nothing even went here just make too how came after am thought before well never much some must may say like about think made should now only can see more then has an who their or did know when what will could were no them my from there do by are if so we would one me all this _ they said she which " him her ; but with at on have be for had as not you his ” “ is it that was he in I a to and ###LEFT-WALL### the , spoke sat }
49	2.9000	167	0	939	{ wrote finally sometimes threw thus became died especially whose continued probably followed placed often began kept returned read having almost indeed stood perhaps answered sent really therefore cannot looking set why says soon brought gave called believe without once always ever being felt something turned let while yet because also Jack heard still give left told don’t put shall took saw such knew tell take found though where nothing even went here just make too how came after am thought before well never come much some must may say like about think made should now only can see more then has an who their or did know up when what will could were no them my from there do by are if so we would one me all this _ they said she which " him her ; but with at on have be for had as not you his ” “ is it that was he in I a to and ###LEFT-WALL### the , spoke sat }
50	   3.0	176	0	939	{ wrote finally sometimes threw suddenly thus became died although especially whose continued probably followed placed often began kept lost returned read having almost indeed stood perhaps answered sent really both therefore cannot set why says soon brought gave called believe without once always ever whom being sure felt something turned let while yet because also Jack heard still give left told don’t put shall took saw such knew tell take found though where nothing even went here just make too how came after am thought before well never come much some go must may say like about think made should now only can see more then has an who their or did know up when out what will could were time no them my been from there do by are if so we would one me all this _ they said she which " him her ; but with at on have be for had as not you his ” “ is it that was he in I a to and ###LEFT-WALL### the , spoke sat }
51	3.1000	186	0	939	{ wrote finally sometimes threw thus died especially whose continued probably tried followed placed often remember began suppose kept lost returned read having almost indeed stood hope perhaps answered sent really held therefore cannot looking set why says soon brought gave called believe without once always ever whom being sure felt something turned let while yet find because also look Jack heard still give left told don’t put shall took done saw such knew tell take found though where nothing even went here get just make too how came after am thought before your well never come us much some go must may say like about think made should now only can see more then has an who their or did know up when out what will could were time no them my been from there do by are if so we would one me all this _ they said she which " him her ; but with at on have be for had as not you his ” “ is it that was he in I a to and of . ###LEFT-WALL### the , spoke sat }
52	   3.2	194	0	939	{ wrote finally sometimes threw thus became died especially whose continued taking probably tried followed placed often remember began suppose kept lost returned read ask having almost indeed stood hope perhaps answered sent really both held therefore cannot looking set why says soon brought another gave called believe without love once always ever whom being sure felt got something turned let while yet find because also look Jack heard still give left told don’t put shall took done saw again such knew tell take found though where nothing even went here get just make too how came after am thought before your well never come us much some go may say any like about think made should now only can see more then has an who their or did know up when out what will could were time no them my been from there do by are if so we would one me all this _ they said she which " him her ; but with at on have be for had as not you his ” “ is it that was he in I a to and of . ###LEFT-WALL### the , spoke sat }
53	3.3000	203	0	939	{ wrote finally sometimes threw suddenly started thus died thinking especially whose continued lay taking probably followed placed often remember began suppose kept lost added returned read ask having almost indeed stood hope perhaps answered sent really both held therefore cannot looking since set however why says soon brought another gave called believe without love once always ever whom being sure felt got something turned let while yet find because also look Jack heard still give left told don’t put shall took done saw again such knew tell take found though where nothing even went here get just make too how came after am thought before your well never come us much some go must may say any like about think made should now only can see more then : has an who their or did ! ’ know up when out what will could were time no them my been from there do by are if so we would one me all this _ they said she which " him her ; but with at on have be for had as not you his ” “ is it that was he in I a to and of . ###LEFT-WALL### the , spoke sat }
54	3.4000	210	0	939	{ wrote sometimes started became died thinking especially everything continued lay Pitch tried followed placed often remember began suppose kept lost added returned received read ask almost indeed stood hope perhaps answered leave sent really both understand used held therefore hear cannot looking since mean set however why says soon brought another gave called believe without love once always ever whom being sure felt got something turned let while yet find because also look Jack heard still give seen left told don’t put shall took done saw again such knew tell take found though where nothing even went here get just make too how came after asked am thought before your well never come — us much ) some go must may say any like about think made should now only can see more then : has an who their or did ! ’ know up when out what will could were time no them my been from there do by are if so we would one me ? all this _ they said she which " him her ; but with at on have be for had as not you his ” “ is it that was he in I a to and of . ###LEFT-WALL### the , spoke sat }
55	   3.5	220	0	963	{ thank wrote married considered loved started died thinking especially ran everything continued lay Pitch tried followed rather placed often remember met began suppose kept lost added already returned received read ask almost indeed stood hope doubt perhaps answered leave sent really both understand used held therefore hear cannot looking since mean set however why says soon need brought another gave called believe without love once always ever whom being sure felt got something turned let while yet find because also look Jack heard still give seen left told don’t put shall took done himself saw again such knew tell take found though where nothing even went here get just make too how came after asked am thought before your well never come — us much ) some go must may down say any like about think made should now only can see more then : has an who their or did ! ’ know up when out what will could were time no them my been from there do by are if so we would one me ? all this _ they said she which " him her ; but with at on have be for had as not you his ” “ is it that was he in I a to and of . ###LEFT-WALL### the , spoke sat }
56	3.6000	233	0	973	{ observed thank wrote sometimes married suddenly considered loved started died thinking especially ran certainly everything continued lay Pitch tried try followed rather carried placed John often remember met began suppose kept lost added already returned received read ask almost indeed stood hope doubt perhaps answered speak leave sent really both understand used held therefore hear cannot looking since others mean set however why says known soon need brought anything another gave called believe without love better once always ever whom being sure felt got something turned let while yet find because also look Jack heard still give seen left told don’t put shall God took done himself saw again such knew tell take found though where nothing even went here get just make too how came after asked am thought before your well never come — us much ) some go must may down say any like about think made should now only can see more then : has an who their or did ! ’ know up when out what will could were time no them my been from there do by are if so we would one me ? all this _ they said she which " him her ; but with at on have be for had as not you his ” “ is it that was he in I a to and of . ###LEFT-WALL### the , spoke sat }
57	   3.7	250	0	1021	{ decided observed believed wrote guess married considered loved lived started died thinking especially cut ran certainly caught knows everything continued written lay fell Pitch tried try followed can’t rather carried placed John often remember met began saying suppose kept lost added already returned received read ask almost passed indeed stood hope doubt perhaps answered speak gone leave sent really both understand used held therefore hear cannot looking since others mean set however why says known soon need brought anything another gave called believe without love better once always ever whom being sure felt got something turned let off while yet find because also look Jack heard still give seen left told don’t put shall God took done himself saw again such knew tell take found though where right place nothing even went here get just make too how came after asked am thought before your well never come — us much ) good some go must may down say than any like about think made should now only can see more then man : has an who their or did ! ’ know up when out what will could were time no them my been - from there do by are if so we would one me ? all this _ they said she which " him her ; but with at on have be for had as not you his ” “ is it that was he in I a to and of . ###LEFT-WALL### the , spoke sat }
58	3.8000	262	0	1170	{ changed observed believed wrote guess married considered please loved lived started died thinking especially cut ran certainly knows everything continued ready written lay fell Pitch tried try followed can’t rather carried placed John often remember met saying suppose kept lost added already returned received read answer ask almost passed indeed stood hope doubt perhaps answered speak gone wish leave sent myself really both understand used held therefore hear Ross cannot looking since others mean set however true why enough says known soon need brought anything another gave called believe without love better once always ever whom being sure felt got something turned let off while yet find because also look Jack many thing heard still give seen left told don’t put shall God took done himself saw again such knew tell take ' found though where right place nothing even went here get just make too how came after asked long little am thought before your well never come — us much ) good some go must may down say than any like about think made back should now only can see more then man : has an who their or did ! ’ know up when out what will could were time no them my been - from there do by are if so we would one me ? all this _ they said she which " him her ; but with at on have be for had as not you his ” “ is it that was he in I a to and of . ###LEFT-WALL### the , spoke sat }
59	3.9000	277	0	1170	{ changed forgotten observed believed wrote guess married considered please loved lived started won’t died thinking especially cut knows everything continued ready expected written yes fell Pitch tried try followed can’t rather carried placed John often remember met saying suppose alone kept lost added already returned happened received read answer ask almost doing passed possible indeed stood hope doubt perhaps answered speak gone wish leave sent myself really both understand used held therefore hear Ross cannot around since others mean set however true why enough says known soon need brought anything taken another given gave called believe without love better once always ever whom things being sure felt got something turned let off while yet find because also look Jack many thing heard course still give seen left told these don’t put want away God took done himself saw again such knew tell take ' found though where right place nothing even went here get just make too how came after asked long little over am thought before your well never come — us much ) good some go must may down say than any like about think made back should way very now only can see other more then man : has an who their or did ! ’ know up when out what will could were time no them my been - from there do by are if so we would one me ? all this _ they said she which " him her ; but with at on have be for had as not you his ” “ is it that was he in I a to and of . ###LEFT-WALL### the , spoke sat }
60	   4.0	294	0	1170	{ changed mentioned forgotten discovered observed believed write wrote guess married suddenly considered please loved lived stopped started won’t died thinking especially cut ran caught knows everything continued ready expected either written lay led fell Pitch tried try followed can’t rather carried placed John coming often remember met saying suppose alone kept lost added already returned happened received read answer ask almost doing opened passed possible indeed stood hope doubt perhaps answered speak gone wish leave sent myself really both understand used held therefore hear Ross cannot around looking help since others mean set however true why enough says known soon need brought anything taken another given gave called believe without love better once always ever whom things being sure felt got something turned let off while yet find far because also look Jack many thing heard course still going give seen left told these don’t put want away shall God took done himself saw again such knew tell take ' found though where right place nothing even went here get just make too how came after asked long little over am thought before your well never come — us much ) good some go must may down say than any like about think day made back should way very now only can see other more then man : has an who their or did ! ’ know up when out what will could were time no them my been - from there do by are if so we would one me ? all this _ they said she which " him her ; but with at on have be for had as not you his ” “ is it that was he in I a to and of . ###LEFT-WALL### the , spoke sat }
61	4.1000	309	0	1170	{ changed mentioned forgotten discovered understood pleased observed believed write wrote killed guess married surprised suddenly considered please loved lived stopped started won’t died thinking especially cut ran caught knows everything continued ready live expected closed either written yes fear led fell entered Pitch tried try followed can’t rather carried placed John coming remember met impossible saying suppose alone kept lost herself added already returned happened else received read answer ask almost doing opened passed possible indeed stood hope doubt perhaps answered speak gone wish dear leave sent myself really both understand used held therefore hear Ross cannot around looking help since others mean set however true why enough says known soon need brought anything taken another given gave called believe without love better once always ever whom things fact being sure felt got something turned let off while yet find through far because also look Jack many thing heard course still give seen work left told these don’t put want away God took done himself saw again such knew tell take ' found though where right place nothing even went here get just make life too how came after asked long little over am thought before your well never come — us much ) good some go hand must may down say than any first like about think day made back should way very now only can see other more then man : has an who their or did ! ’ know up when out what will could were time no them my been - from there do by are if so we would one me ? all this _ they said she which " him her ; but with at on have be for had as not you his ” “ is it that was he in I a to and of . ###LEFT-WALL### the , spoke sat }
62	   4.2	323	0	1170	{ changed mentioned forgotten discovered understood hurt pleased observed believed write wrote killed guess wonder married surprised suddenly considered please loved lived stopped started won’t died thinking especially cut ran caught knows everything continued ready live expected closed either written yes fear fell entered Pitch tried try followed can’t rather carried talk placed John coming remember met impossible saying together suppose alone kept lost herself added already later returned happened return less else received read answer ask almost doing opened passed possible indeed stood hope doubt perhaps answered speak gone wish dear leave sent myself really both understand used held therefore hear Ross cannot around looking help since others mean set use however true why enough says known soon need brought anything taken another given called believe without love better once always ever whom things fact being sure felt got something turned let off while yet find through far because also look Jack many thing heard course still those going give seen work left told these don’t put want away God took done himself saw again such years men knew tell take ' found though where right moment place nothing even went here get just make life too how looked came after asked long little over am thought before your two well never come — us much ) good some go hand must may down say than any first like about think day made back should way very now only can see other more then man : has an who their But or did ! ’ know up when out what will could were time no them my been - from there do by are if so we would one me ? all this _ they said she which " him her ; but with at on have be for had as not you his ” “ is it that was he in I a to and of . ###LEFT-WALL### the , spoke sat }
63	4.3000	337	0	1170	{ changed mentioned forgotten discovered understood hurt pleased observed believed write wrote shut killed guess wonder married surprised suddenly considered wait please loved lived stop run stopped started won’t died thinking especially feeling cut ran caught knows everything continued ready live expected closed either written yes fear fell entered Pitch tried try followed can’t rather carried talk placed John coming call remember met impossible saying together suppose alone kept lost herself added already later returned happened return less else received read answer ask almost doing opened passed possible indeed stood hope doubt perhaps answered speak gone wish dear care leave sent myself really both understand used held therefore hear Ross cannot around looking help since others mean set use each however true why enough says known soon need brought anything taken another given gave called believe without love better once always ever whom things fact being sure felt got something turned mind let off while yet find through far because also look Jack many thing heard course still those going give seen work left told these night don’t put want away God took done himself saw again such years men knew tell take ' found though where last right moment place nothing even went here get just make life upon too how looked came after asked long little over am thought before your two well never come — us much ) good some go hand must may down say than any first like about think day made back should way very now only can see other more then man : has an who their But or did ! ’ know up when out what will could were time no them my been - from there do by are if so ‘ we would one me ? all this _ they said she which " him her ; but with at on have be for had as not you his ” “ is it that was he in I a to and of . ###LEFT-WALL### the , spoke sat }
64	   4.4	354	0	1170	{ changed mentioned forgotten discovered understood hurt pleased observed believed write trust wrote shut killed guess arrived wonder married surprised suddenly considered wait please loved comes lived stop run stopped free started won’t died thinking especially feeling cut ran caught knows happy everything continued ready live expected closed either written easy near yes fear led fell entered Pitch tried try followed can’t rather carried talk placed John coming call turn remember met impossible saying together suppose alone kept lost herself added already later returned happened return less else received read answer ask … almost doing opened passed possible indeed stood hope doubt perhaps answered speak gone wish dear care leave sent myself really both understand used held therefore next hear Ross cannot around looking help since point others mean set use reason each however true why home enough says known soon need brought anything taken another given gave called believe without love better once always ever whom things fact being sure felt got something turned mind let off while yet find through far because also look Jack many thing heard course still those going give seen work left told these night don’t put want away face God took done himself saw again such years men knew tell take ' found though where last right moment place nothing even went here get just make life upon too how looked room came after eyes asked long little over am thought before your two well never come — us much ) good some go hand must may down say than any first like about think day made back should way very now only can see other more then man : has an who their But or did ! ’ know up when out what will could were time no them my been - from there do by are if so ‘ we would one me ? all this _ they said she which " him her ; but with at on have be for had as not you his ” “ is it that was he in I a to and of . ###LEFT-WALL### the , spoke sat }
65	   4.5	375	0	1170	{ changed mentioned speaking built offered forgotten discovered understood hurt pleased observed believed write walk trust wrote shut killed guess arrived wonder married surprised suddenly considered appeared wait please moved loved comes lived stop none run stopped meant free started raised won’t died thinking especially feeling cut ran certainly caught knows happy everything continued ready live expected closed either written easy near lay yes fear taking led fell entered Pitch tried try followed can’t rather carried talk placed John coming call often turn above remember met impossible saying together suppose alone kept lost herself added already later returned happened return less else received read answer ask … almost doing opened passed possible indeed stood hope letter doubt perhaps answered speak gone wish dear care leave sent myself really both understand used held therefore next hear Ross light cannot around looking help since point others mean feel set use reason each word however true why home enough says known soon need brought anything taken half another given does gave called believe without love better once always ever whom things fact being sure felt got something turned mind let off while yet find through far because also look Jack many thing heard course still those going give seen work left told these night don’t put want away face shall God took done himself saw again such years men knew tell take ' found though where last right moment place nothing even went here get just make life upon too how looked room came after eyes asked long little over am thought before your two well never come — us much ) good some go hand must may down say than any first like about think day made back should way very now only can see other more then man : has an who their But or did ! ’ know up when out what will could were time no them my been - from there do by are if so ‘ we would one me ? all this _ they said she which " him her ; but with at on have be for had as not you his ” “ is it that was he in I a to and of . ###LEFT-WALL### the , spoke sat }
66	4.6000	388	0	1170	{ changed learn mentioned speaking forgotten discovered understood hurt pleased observed write walk die trust wrote shut pass killed guess wonder married rose surprised suddenly considered appeared wait please moved loved comes lived stop none run stopped free started raised won’t died meet sleep thinking especially feeling cut ran certainly caught knows happy everything continued ready live expected wrong closed either written easy near yes making fear taking led fell entered Pitch tried try followed can’t rather carried talk placed John coming call turn above remember met impossible saying together suppose alone order lost truth herself added already later returned happened return less else received read answer ask times … almost question doing opened passed possible indeed stood hope letter doubt perhaps answered speak gone wish dear care leave open sent myself really both understand used held therefore next hear Ross light cannot around looking help since words point others mean set use reason each word however woman true why home enough says known soon need brought anything taken half voice best another given does gave called father believe without love better case once always ever whom things fact being under sure three felt got something turned mind let off while yet find through far because also look Jack many thing heard course still those going give seen work left told these night don’t put want away face God took done himself saw again such years men knew tell take ' found though where last right moment place nothing even went here get just make life upon too how looked room came after eyes asked long little over am head No thought before your two well never come — us much ) good some go hand must may down say than any first like about think day made back should way very now only can see other more then man : has an who their But or did ! ’ know up when out what will could were time no them my been - from there do by are if so ‘ we would one me ? all this _ they said she which " him her ; but with at on have be for had as not you his ” “ is it that was he in I a to and of . ###LEFT-WALL### the , spoke sat }
67	   4.7	421	0	1194	{ promise changed learn mentioned speaking forgotten discovered mine understood fight finished reply hurt pleased silent observed write walk die trust born shut pass killed guess tears wonder married rose surprised suddenly considered appeared wait please pay stay moved loved comes lived stop run trouble stopped stand free silence started itself raised won’t died meet sleep thinking feeling cut ran caught knows happy everything continued ready live expected wrong closed either written easy near yes clear making fear taking led fell entered Pitch tried try according followed can’t rather carried talk placed John coming call glad turn above remember met minutes impossible themselves saying together suppose dead alone order necessary lost truth child herself added already later returned happened return less else idea received read answer money ask times … almost question doing opened close passed possible indeed stood hope letter doubt death perhaps answered speak gone wish dear care leave open sent myself really both understand used held therefore next hear Ross light cannot mother around looking help since words point others mean feel set use cried reason each word however woman true why home enough least says known soon need brought anything taken half voice best another given does gave called father days believe without love better case once always ever whom things fact being under sure three felt got something turned mind let off while yet find through far because also look Jack many thing heard course still those going give seen work people left told these night don’t put want away face door end shall God took done himself saw again such years men knew tell take ' found though where its last right moment place nothing even went here our get just make life upon too how looked room came after eyes asked long little over am head No thought before your two well never come — us much ) good some go hand must may down say than any first like about think day made back should way very now only can see other more then man : has an who their But or did ! ’ know up when out what will could were time no them my been - from there do by are if so ‘ we would one me ? all this _ they said she which " him her ; but with at on have be for had as not you his ” “ is it that was he in I a to and of . ###LEFT-WALL### the , spoke sat }
68	4.8000	445	0	1194	{ promise changed learn mentioned speaking add forgotten discovered mine slowly understood fight spoken finished further follow reply hurt pleased silent observed believed write walk die trust wrote born shut pass standing killed guess arrived tears wonder married rose surprised suddenly considered appeared wait please pay stay moved loved comes lived stop run trouble stopped stand free silence started itself raised won’t died meet sleep thinking especially laughed feeling cut ran caught change knows happy everything continued ready live expected wrong closed either written easy near lay yes clear making fear taking led interest fell entered Pitch tried bad try according followed can’t rather carried talk placed John coming call glad walked turn above remember met minutes impossible themselves saying England together suppose dead alone friends order necessary lost truth child herself son added already later returned happened return less else idea received read answer money ask times … almost question doing opened close passed possible indeed stood hope letter doubt girl death perhaps answered speak gone wish boy dear care leave open sent myself really both understand used held therefore next hear Ross light cannot mother around looking help since don't words point others mean feel set use cried reason each word however woman true why home enough least says known soon need brought anything taken half voice best another given does name gave called father days believe without love better case once always ever whom things fact being under sure three felt got something turned mind let off while yet find through far because also look Jack many thing heard course still those going give seen work people left told these night don’t put want away face door end shall God took done himself saw again such years men knew tell take ' found though where its last right moment place nothing even went might here our get just make life upon too how looked room came after eyes asked long little over am head No thought before your two well never come — us much ) good some go hand must may down say than any first like about think day made back should way very now only can see other more then man : has an who their But or did ! ’ know up when out what will could were time no them my been - from there do by are if so ‘ we would one me ? all this _ they said she which " him her ; but with at on have be for had as not you his ” “ is it that was he in I a to and of . ###LEFT-WALL### the , spoke sat }
69	   4.9	460	0	1194	{ promise changed learn mentioned speaking built add forgotten discovered learned slowly understood fight spoken finished further follow reply hurt pleased observed believed write walk die trust noticed wrote struck born shut pass standing killed guess arrived tears note wonder married rose surprised suddenly considered appeared wait please pay stay moved loved comes lived stop none run trouble stopped stand meant free silence started itself raised won’t died meet sleep thinking especially laughed feeling cut ran certainly caught change knows happy everything continued ready live laid expected wrong closed either written easy near lay yes clear making fear taking led interest fell show entered Pitch tried bad try according followed can’t rather carried talk placed John coming call glad often walked turn above remember met minutes impossible themselves saying England together suppose dead alone kept friends order necessary lost truth child herself son added already later returned happened return less else idea received read answer ask times … almost question doing opened close passed possible indeed stood hope letter doubt girl death perhaps answered speak gone wish boy dear care leave didn't open sent myself really both understand used held therefore quite next hear Ross light cannot mother around looking help since don't words point others mean feel set use cried reason each word however woman replied true why home enough least says known soon need brought anything taken half voice best another given does name gave called father days believe without love better case once always ever every whom things fact Mr being under sure three felt got something turned mind let off while yet find through far because also look Jack many thing heard course still those going give seen work people left told these night don’t put want away face door end shall God took done himself saw again such years men knew tell take ' found though where its last right moment place nothing even went might here our get just make life upon too how looked room came after ( eyes asked long little over am head No thought before your two well never come — us much ) good some go hand must may down say than any first like about think day made back should way very now only can see other more then man : has an who their But or did ! ’ know up when out what will could were time no them my been - from there do by are if so ‘ we would one me ? all this _ they said she which " him her ; but with at on have be for had as not you his ” “ is it that was he in I a to and of . ###LEFT-WALL### the , spoke sat }
