#
# Initial 2-clique: It <<>> There
#
# Tightness =    0.7
# This is using common-MI to determine in-group membership.
#
# idx	epsilon	size	min-index	max-index	words
49	   4.9	76	8	1107	{ Your Will Go Thank What’s Look Very Have An Perhaps Just These Yeah I’ve Don’t Did From Are With That’s Who Let By Good Of Here Come It’s I’ll Where Ah After Not One O All Is To I’m Do His My Now On How For So That Mr Why Well At As Then When Yes Oh If We This They No A You In What She And But there The He it I It There }
50	   5.0	76	8	1107	{ Your Will Go Thank What’s Look Very Have An Perhaps Just These Yeah I’ve Don’t Did From Are With That’s Who Let By Good Of Here Come It’s I’ll Where Ah After Not One O All Is To I’m Do His My Now On How For So That Mr Why Well At As Then When Yes Oh If We This They No A You In What She And But there The He it I It There }
51	5.1000	77	8	1113	{ Nothing Your Will Go Thank What’s Look Very Have An Perhaps Just These Yeah I’ve Don’t Did From Are With That’s Who Let By Good Of Here Come It’s I’ll Where Ah After Not One O All Is To I’m Do His My Now On How For So That Mr Why Well At As Then When Yes Oh If We This They No A You In What She And But there The He it I It There }
52	   5.2	80	8	1113	{ Nothing Your Will Go Thank What’s Look Very Have Some An Perhaps Just See These Yeah I’ve Don’t Did Her From Are With That’s Who Let By Good Of Here Come It’s I’ll Where Ah After Not One O All Is To I’m Do His My Now On How For So That Mr Why Well At As Then When Yes Oh If We This They No A You In What She And But there The He it I It There }
53	5.3000	82	8	1113	{ Nothing Your Will Go Thank What’s Look Very Have Some An Perhaps Even Just See These Yeah I’ve Don’t Did Her From Are With That’s Who Let By Good Of Here Come It’s I’ll Where Ah After Not One O All Is To I’m Do His My Now On How For So That Mr Why Well At As Then When Jack Yes Oh If We This They No A You In What She And But there The He it I It There }
54	   5.4	82	8	1113	{ Nothing Your Will Go Thank What’s Look Very Have Some An Perhaps Even Just See These Yeah I’ve Don’t Did Her From Are With That’s Who Let By Good Of Here Come It’s I’ll Where Ah After Not One O All Is To I’m Do His My Now On How For So That Mr Why Well At As Then When Jack Yes Oh If We This They No A You In What She And But there The He it I It There }
55	   5.5	54	8	830	{ sometimes thus especially whose probably having indeed perhaps therefore without yet also Jack still such though where nothing even just how after never some made now only then an who when what will no my there by are if so we one all this _ they said she which it he I It There }
56	5.6000	63	8	876	{ finally sometimes thus although especially whose having indeed perhaps therefore why without let while yet because also Jack still such though where even just how after made now only then who when what will no my from there by are if so we one all _ they said she which but with on for as you ” “ it he I It There }
57	   5.7	65	8	876	{ finally sometimes thus although especially whose having indeed perhaps therefore since why without let while yet because also Jack still such though where even just how after made now only then an who when what will no my there by are if so we one all this _ they said she which but with on for as you ” “ it he I It There }
58	5.8000	67	8	876	{ finally sometimes thus although especially whose having indeed perhaps therefore since why without let while yet because also Jack still such though where even just how after before some now only then an who their when what no my from there by are if so we one all this _ they said she which but with on for as you ” “ it he I It There }
59	   5.9	71	8	876	{ finally sometimes thus although especially whose it’s taking having indeed perhaps therefore since without let while yet because also Jack still such though where nothing even just how after before never like made now only then who did when what were no my from there by are if so we one all this _ they said she which but with on for as you ” “ it he I It There }
60	   6.0	81	8	876	{ finally sometimes thus especially whose probably having indeed perhaps therefore gave without let while yet because also Jack still put took found though where nothing even just too how after never like made now only then has who did when what will were no my from there do by are if so we would one all this _ they said she which but with at on have for had as not you ” “ is it that he I It There }
61	6.1000	85	8	876	{ finally sometimes thus although especially whose it’s taking probably having almost indeed perhaps therefore since without being let while yet because also Jack still put took such though where nothing even just too how after before never like made now only then has who did when what will were no my from there do by are if so we one all this _ they said she which but with at on for as not you his ” “ is it that he I It There }
62	   6.2	93	0	914	{ seeing finally sometimes neither thus although especially whose it’s taking probably having almost indeed perhaps therefore looking since without being let while yet because also Jack still put such found though where nothing even just too how after before never some like made now only then has who did when what will were no my from there do by are if so we would one all this _ they said she which her but with at on have for as not you his ” “ is it that he I , It There }
63	6.3000	99	0	914	{ seeing finally sometimes neither thus although especially whose taking probably having almost indeed perhaps therefore looking since says gave without always being let while yet because also Jack still put took such found though where nothing even went just too how after thought before never may like made now only can then has who did when what will were no my from there do by are if so we would one all this _ they said she which but with at on have for had as not you his ” “ is it that he I , It There }
64	   6.4	104	0	914	{ seeing finally sometimes neither thus although especially whose it’s taking probably having almost indeed perhaps therefore looking since says gave without always being let while yet because also Jack still put shall took such found though where nothing even went just too how after thought before never some may like made now only can then has who did when what will were no my from there do by are if so we would one all this _ they said she which her but with at on have be for had as not you his ” “ is it that he I , It There }
65	   6.5	110	0	1146	{ it's that’s seeing finally sometimes neither thus although especially whose it’s taking probably often whether having almost indeed perhaps therefore looking since why says gave without always every being let while yet because also Jack still put took such found though where nothing even went just too how after before never some may like made now only can then has an who or did when what will were no my from there do by are if so we would one all this _ they said she which her but with at on have be for had as not you his ” “ is it that he I , It There }
66	6.6000	114	0	944	{ that’s seeing finally sometimes neither thus although especially whose it’s taking probably whether having almost indeed perhaps therefore looking since why says gave without always being let while yet because also Jack still told don’t put took such found though where nothing even went here just too how after thought before never some may say like made should now only can more then has an who or did when what will were no my from there do by are if so we would one all this _ they said she which her but with at on have be for had as not you his ” “ is it that he I , It There }
67	   6.7	123	0	944	{ that’s seeing finally sometimes neither thus although especially whose certainly it’s continued taking probably often began whether having almost indeed perhaps therefore looking since why says gave called without always being let while yet because also Jack still left told don’t put shall took such found though where nothing even went here just too how after thought before never some must may say like made should now only can more then has an who or did when what will were no my from there do by are if so we would one all this _ they said she which him her but with at on have be for had as not you his ” “ is it that he I , It There }
68	6.8000	128	0	914	{ seeing finally sometimes thus although especially whose certainly it’s continued taking probably often began whether having almost indeed perhaps therefore looking since set why says gave called without always being let while yet because also Jack still left told don’t put shall took such knew found though where nothing even went here just too how after thought before never much some must may say like about made now only can see more then has an who or did know when what will were no my from there do by are if so we would one me all this _ they said she which " him her but with at on have be for had as not you his ” “ is it that he I , It There }
69	   6.9	130	0	876	{ finally sometimes thus became died although especially whose continued probably followed began having indeed perhaps answered sent therefore cannot set why says soon gave called without always let while yet because also Jack still give left told don’t put shall took saw such knew take found though where nothing even went here just too how came after thought before never much must may say like about think made should now only can see more then has who or did know when what will were no my from there do by are if so we would one me all this _ they said she which " him her ; but with at on have be for had as not you his ” “ is it that he I , It There }
70	   7.0	135	0	876	{ finally sometimes thus died although especially whose continued probably began having indeed perhaps answered sent therefore cannot since set why says soon gave called without always something let while yet because also Jack still give left told don’t put shall took saw such knew tell take found though where nothing even went here just make too how came after thought before well never much some must may say like about think made now only can see more then has an who their or did know when what will were no my from there do by are if so we would one me all this _ they said she which " him her ; but with at on have be for had as not you his ” “ is it that he I , It There }
71	7.1000	148	0	876	{ finally sometimes threw suddenly thus became died although especially whose certainly continued taking probably rather often began kept having almost indeed perhaps answered sent really therefore cannot since set why says soon gave called without always being felt something let while yet because also Jack still give left told don’t put shall took saw such knew tell take found though where nothing even went here just make too how came after thought before well never much some must may say like about think made should now only can see more then has an who their or did know when what will were no my from there do by are if so we would one me all this _ they said she which " him her ; but with at on have be for had as not you his ” “ is it that he I , It There }
72	   7.2	161	0	914	{ seeing gives finally sometimes threw suddenly neither thus became died although especially whose certainly continued taking probably followed rather often began kept whether returned having almost indeed perhaps answered sent really therefore cannot looking since set why says soon gave called believe without always whom being felt something let while yet because also Jack still give left told don’t put shall took saw such knew tell take found though where nothing even went here just make too how came after am thought before well never much some must may say like about think made should now only can see more then has an who their or did know when what will could were no my from there do by are if so we would one me all this _ they said she which " him her ; but with at on have be for had as not you his ” “ is it that was he I and , It There }
73	7.3000	168	0	939	{ wrote gives finally sometimes threw suddenly thus became died although especially whose continued taking probably followed placed often began kept returned read having almost indeed stood sat perhaps answered sent really both therefore cannot looking since set why says soon brought gave called believe without once always whom being sure felt something turned let while yet because also Jack heard still give left told don’t put shall took saw such knew tell take found though where nothing even went here just make too how came after am thought before well never much some must may say like about think made should now only can see more then has an who their or did know up when what will were no them my from there do by are if so we would one me all this _ they said she which " him her ; but with at on have be for had as not you his ” “ is it that was he I and , It There }
74	   7.4	175	0	939	{ wrote finally sometimes threw suddenly thus died although especially whose continued taking probably followed placed often remember began suppose kept lost returned read having almost indeed stood hope sat perhaps answered sent really both therefore cannot looking set why says soon brought gave called believe without once always ever whom being sure felt something turned let while yet because also look Jack heard still give left told don’t put shall took done saw such knew tell take found though where nothing even went here just make too how came after am thought before your well never come much some must may say like about think made should now only can see more then has an who their or did know up when what will were time no them my from there do by are if so we would one me all this _ they said she which " him her ; but with at on have be for had as not you his ” “ is it that was he I and , It There }
75	   7.5	188	0	939	{ wrote seeing finally sometimes threw suddenly neither thus became died thinking although especially whose certainly continued taking probably Pitch followed placed often remember began suppose kept lost returned read ask having almost indeed stood hope sat perhaps answered sent really both held therefore cannot looking since set why says soon brought another gave called believe without once always ever whom being sure felt something turned let while yet because also look Jack heard still give left told don’t put shall took done saw again such knew tell take found though where nothing even went here just make too how came after am thought before your well never come much some go must may say like about think made should now only can see more then has an who their or did know up when what will were time no them my been from there do by are if so we would one me all this _ they said she which " him her ; but with at on have be for had as not you his ” “ is it that was he I and , It There }
76	7.6000	195	0	939	{ wrote finally sometimes threw suddenly started thus died thinking especially whose continued lay taking probably Pitch followed placed often remember began suppose kept lost returned read ask having almost indeed stood hope sat perhaps answered sent really both held therefore cannot looking since set however why says soon brought another gave called believe without love once always ever whom being sure felt got something turned let while yet find because also look Jack heard still give left told don’t put shall took done saw again such knew tell take found though where nothing even went here get just make too how came after am thought before your well never come us much some go must may say any like about think made should now only can see more then has an who their or did ’ know up when out what will could were time no them my been from there do by are if so we would one me all this _ they said she which " him her ; but with at on have be for had as not you his ” “ is it that was he I and , It There }
77	   7.7	204	0	1025	{ remained wrote finally sometimes threw suddenly started became died thinking especially continued lay Pitch tried followed rather placed often remember began suppose kept lost added returned received read ask having almost indeed stood hope sat perhaps answered leave sent really both understand used held therefore hear cannot looking since mean set however why says soon brought another gave called believe without love once always ever whom being sure felt got something turned let while yet find because also look Jack heard still give left told don’t put shall God took done saw again such knew tell take found though where nothing even went here get just make too how came after am thought before your well never come us much some go must may say any like about think made should now only can see more then : has an who their or did ’ know up when out what will could were time no them my been from there do by are if so we would one me all this _ they said she which " him her ; but with at on have be for had as not you his ” “ is it that was he I and , It There }
78	7.8000	212	0	963	{ thank wrote sometimes threw suddenly started thus died thinking especially ran everything continued lay Pitch tried followed rather placed John often remember met began suppose kept lost added returned received read ask having almost indeed stood hope doubt sat perhaps answered leave sent really both understand used held therefore hear cannot looking since mean set however why says soon need brought another gave called believe without love once always ever whom being sure felt got something turned let while yet find because also look Jack heard still give left told don’t put shall God took done saw again such knew tell take found though where nothing even went here get just make too how came after am thought before your well never come — us much ) some go must may say any like about think made should now only can see more then : has an who their or did ! ’ know up when out what will could were time no them my been from there do by are if so we would one me all this _ they said she which " him her ; but with at on have be for had as not you his ” “ is it that was he I and , It There }
79	   7.9	225	0	963	{ thank wrote guess sometimes married suddenly considered started died thinking especially ran certainly everything continued lay Pitch tried try followed rather placed John often remember met began suppose kept lost added already returned received read ask almost indeed stood hope doubt sat perhaps answered speak wish leave sent really both understand used held therefore hear cannot looking since others mean set however why says soon need brought anything another gave called believe without love better once always ever whom being sure felt got something turned let while yet find because also look Jack heard still give seen left told don’t put shall God took done himself saw again such knew tell take found though where nothing even went here get just make too how came after asked am thought before your well never come — us much ) some go must may say any like about think made should now only can see more then man : has an who their or did ! ’ know up when out what will could were time no them my been from there do by are if so we would one me ? all this _ they said she which " him her ; but with at on have be for had as not you his ” “ is it that was he I and , It There }
80	   8.0	238	0	973	{ observed believed thank wrote guess sometimes threw married considered loved lived started died thinking especially cut ran certainly knows everything continued lay probably fell Pitch tried try followed can’t rather carried placed John often remember met began saying suppose kept lost added already returned received read ask almost indeed stood hope doubt sat perhaps answered speak wish leave sent really both understand used held therefore hear Ross cannot looking since others mean set however why says known soon brought anything another gave called believe without love once always ever whom being sure felt got something turned let while yet find because also look Jack heard still give seen left told don’t put shall God took done himself saw again such knew tell take found though where nothing even went here get just make too how came after asked am thought before your well never come — us much ) some go must may say than any like about think made should now only can see more then man : has an who their or did ! ’ know up when out what will could were time no them my been - from there do by are if so we would one me ? all this _ they said she which " him her ; but with at on have be for had as not you his ” “ is it that was he I and , It There }
81	   8.1	244	0	973	{ observed believed wrote guess married considered please loved lived started died thinking especially cut ran certainly everything continued lay fell Pitch tried try followed can’t rather carried placed John often remember met began saying suppose kept lost added already returned received read ask almost passed indeed stood hope doubt sat perhaps answered speak wish leave sent really both understand used held therefore hear Ross cannot looking since others mean set however true why says known soon need brought anything another gave called believe without love better once always ever whom being sure felt got something turned let off while yet find because also look Jack thing heard still give seen left told don’t put God took done himself saw again such knew tell take ' found though where place nothing even went here get just make too how came after asked long am thought before your well never come — us much ) good some go must may down say than any like about think made should now only can see more then man : has an who their or did ! ’ know up when out what will could were time no them my been - from there do by are if so we would one me ? all this _ they said she which " him her ; but with at on have be for had as not you his ” “ is it that was he I and , It There }
82	8.2000	260	0	1170	{ changed observed believed wrote guess married considered please loved lived started won’t died thinking especially cut ran caught knows everything continued ready lay yes fell Pitch tried try followed can’t rather carried placed John often remember met saying suppose alone kept lost added already returned happened received read answer ask almost passed indeed stood hope doubt sat perhaps answered speak gone wish leave sent myself really both understand used held therefore hear Ross cannot around since others mean set however true why enough says known soon need brought anything another gave called believe without love better once always ever whom being sure felt got something turned let off while yet find because also look Jack thing heard course still give seen left told don’t put want away shall God took done himself saw again such knew tell take ' found though where right place nothing even went here get just make too how came after asked long little am thought before your well never come — us much ) good some go must may down say than any like about think made should now only can see more then man : has an who their or did ! ’ know up when out what will could were time no them my been - from there do by are if so we would one me ? all this _ they said she which " him her ; but with at on have be for had as not you his ” “ is it that was he I and , It There }
83	   8.3	275	0	1170	{ changed discovered observed believed wrote guess married suddenly considered please loved lived stopped started won’t died thinking especially cut ran caught knows everything continued ready expected either lay fell Pitch tried try followed can’t rather carried placed John coming often remember met saying suppose alone kept lost added already returned happened received read answer ask almost doing passed indeed stood hope doubt sat perhaps answered speak gone wish leave sent myself really both understand used held therefore hear Ross cannot around looking since others mean set however true why enough says known soon need brought anything taken another given gave called believe without love better once always ever whom things being sure felt got something turned let off while yet find because also look Jack many thing heard course still give seen left told these don’t put want away God took done himself saw again such knew tell take ' found though where right place nothing even went here get just make too how came after asked long little over am thought before your well never come — us much ) good some go must may down say than any like about think day made should very now only can see other more then man : has an who their or did ! ’ know up when out what will could were time no them my been - from there do by are if so we would one me ? all this _ they said she which " him her ; but with at on have be for had as not you his ” “ is it that was he I and , It There }
84	   8.4	294	0	1170	{ changed mentioned built discovered understood remained observed believed wrote killed guess married suddenly considered please loved lived stopped started won’t died thinking especially cut ran certainly caught knows everything continued ready live expected closed either written lay fear led probably fell entered Pitch tried try followed can’t spoke rather carried placed John coming often remember met saying suppose alone kept lost added already returned happened received read answer ask almost doing opened passed possible indeed stood hope doubt sat perhaps answered speak gone wish leave sent myself really both understand used held therefore hear Ross cannot around looking help since others mean set however true why enough says known soon need brought anything taken another given gave called believe without love better once always ever whom things being sure felt got something turned let off while yet find far because also look Jack many thing heard course still give seen left told these don’t put want away God took done himself saw again such knew tell take ' found though where right place nothing even went here get just make too how came after asked long little over am thought before your well never come — us much ) good some go must may down say than any like about think day made should very now only can see other more then man : has an who their or did ! ’ know up when out what will could were time no them my been - from there do by are if so ‘ we would one me ? all this _ they said she which " him her ; but with at on have be for had as not you his ” “ is it that was he I and , It There }
85	   8.5	311	0	1170	{ changed mentioned forgotten discovered hurt pleased observed believed write wrote killed guess wonder married surprised suddenly considered please loved lived stopped started won’t died thinking especially cut ran caught knows everything continued ready live expected closed either written yes fear fell Pitch tried try followed can’t spoke rather carried talk placed John coming remember met impossible saying together suppose alone kept lost herself added already returned happened return else received read answer ask almost doing opened passed possible indeed stood hope doubt sat perhaps answered speak gone wish dear leave sent myself really both understand used held therefore hear Ross cannot around looking help since others mean set use however true why enough says known soon need brought anything taken another given called believe without love better once always ever whom things fact being sure felt got something turned let off while yet find through far because also look Jack many thing heard course still those going give seen work left told these don’t put want away God took done himself saw again such knew tell take ' found though where right moment place nothing even went here get just make life too how came after asked long little over am thought before your well never come — us much ) good some go hand must may down say than any first like about think day made back should way very now only can see other more then man : has an who their But or did ! ’ know up when out what will could were time no them my been - from there do by are if so ‘ we would one me ? all this _ they said she which " him her ; but with at on have be for had as not you his ” “ is it that was he I and , It There }
86	   8.6	327	0	1170	{ changed mentioned forgotten discovered understood hurt pleased observed write wrote shut killed guess wonder married surprised suddenly considered wait please loved lived stop run stopped started won’t died thinking especially cut ran caught knows everything continued ready live expected closed either written easy yes fear fell entered Pitch tried try followed can’t spoke rather carried talk placed John coming remember met impossible saying together suppose alone kept lost herself added already later returned happened return less else received read answer ask almost doing opened passed possible indeed stood hope doubt sat perhaps answered speak gone wish dear care leave sent myself really both understand used held therefore hear Ross cannot around looking help since point others mean set use however true why enough says known soon need brought anything taken another given called believe without love better once always ever whom things fact being sure felt got something turned mind let off while yet find through far because also look Jack many thing heard course still those going give seen work left told these night don’t put want away God took done himself saw again such years men knew tell take ' found though where last right moment place nothing even went here get just make life too how came after asked long little over am No thought before your well never come — us much ) good some go hand must may down say than any first like about think day made back should way very now only can see other more then man : has an who their But or did ! ’ know up when out what will could were time no them my been - from there do by are if so ‘ we would one me ? all this _ they said she which " him her ; but with at on have be for had as not you his ” “ is it that was he I and , It There }
87	8.7000	342	0	1170	{ changed mentioned forgotten discovered understood hurt pleased observed believed write trust wrote shut killed guess arrived wonder married surprised suddenly considered wait please loved comes lived stop run stopped started won’t died thinking especially feeling cut ran caught knows happy everything continued ready live expected closed either written near yes fear led fell entered Pitch tried try followed can’t spoke rather carried talk placed John coming call remember met impossible saying together suppose alone kept lost herself added already later returned happened return less else received read answer ask … almost doing opened passed possible indeed stood hope doubt sat perhaps answered speak gone wish dear care leave sent myself really both understand used held therefore hear Ross cannot around looking help since point others mean set use reason each however true why enough says known soon need brought anything taken another given called believe without love better once always ever whom things fact being sure felt got something turned mind let off while yet find through far because also look Jack many thing heard course still those going give seen work left told these night don’t put want away face God took done himself saw again such years men knew tell take ' found though where last right moment place nothing even went here get just make life upon too how came after eyes asked long little over am No thought before your two well never come — us much ) good some go hand must may down say than any first like about think day made back should way very now only can see other more then man : has an who their But or did ! ’ know up when out what will could were time no them my been - from there do by are if so ‘ we would one me ? all this _ they said she which " him her ; but with at on have be for had as not you his ” “ is it that was he I and , It There }
88	   8.8	361	0	1194	{ promise changed learn mentioned forgotten discovered understood hurt pleased observed write walk die trust wrote shut killed guess wonder married surprised suddenly considered wait please loved comes lived stop run stopped free started won’t died sleep thinking especially feeling cut ran caught knows happy everything continued ready live expected wrong closed either written easy near yes fear taking fell entered Pitch tried try followed can’t spoke rather carried talk placed John coming call turn above remember met impossible saying together suppose alone lost herself added already later returned happened return less else received read answer ask … almost question doing opened passed possible indeed stood hope letter doubt sat perhaps answered speak gone wish dear care leave sent myself really both understand used held therefore next hear Ross light cannot around looking help since words point others mean set use reason each word however woman true why home enough says known soon need brought anything taken half best another given called believe without love better once always ever whom things fact being sure felt got something turned mind let off while yet find through far because also look Jack many thing heard course still those going give seen work left told these night don’t put want away face God took done himself saw again such years men knew tell take ' found though where last right moment place nothing even went here get just make life upon too how looked room came after eyes asked long little over am No thought before your two well never come — us much ) good some go hand must may down say than any first like about think day made back should way very now only can see other more then man : has an who their But or did ! ’ know up when out what will could were time no them my been - from there do by are if so ‘ we would one me ? all this _ they said she which " him her ; but with at on have be for had as not you his ” “ is it that was he I and , It There }
89	   8.9	379	0	1194	{ promise changed learn mentioned forgotten discovered understood fight hurt pleased observed write walk die trust wrote shut pass killed guess wonder married rose surprised suddenly considered wait please moved loved comes lived stop run stopped free silence started won’t died meet sleep thinking especially feeling cut caught knows happy everything continued ready live expected wrong closed either written easy near yes fear taking led fell entered Pitch tried try followed can’t spoke rather carried talk placed John coming call glad turn above remember met impossible saying together suppose alone order lost truth herself added already later returned happened return less else idea received read answer ask times … almost question doing opened passed possible indeed stood hope letter doubt sat perhaps answered speak gone wish dear care leave open sent myself really both understand used held therefore next hear Ross light cannot mother around looking help since words point others mean set use reason each word however woman true why home enough says known soon need brought anything taken half voice best another given does called father believe without love better once always ever whom things fact being sure three felt got something turned mind let off while yet find through far because also look Jack many thing heard course still those going give seen work left told these night don’t put want away face God took done himself saw again such years men knew tell take ' found though where last right moment place nothing even went here get just make life upon too how looked room came after eyes asked long little over am head No thought before your two well never come — us much ) good some go hand must may down say than any first like about think day made back should way very now only can see other more then man : has an who their But or did ! ’ know up when out what will could were time no them my been - from there do by are if so ‘ we would one me ? all this _ they said she which " him her ; but with at on have be for had as not you his ” “ is it that was he I and , It There }
90	   9.0	412	0	1194	{ promise dream changed learn mentioned forgotten worse mine understood fight spoken news reply hurt pleased silent observed write walk die trust born shut pass happen killed guess tears wonder married rose yourself surprised suddenly considered wait please stay loved comes lived stop run trouble stopped free silence started itself won’t died meet sleep thinking feeling cut caught London knows happy everything continued ready live expected wrong closed either written easy near yes clear fear sorry fell entered sir Pitch tried bad try followed can’t spoke rather carried talk placed John coming call glad turn above remember met minutes impossible themselves saying together suppose dead alone friends order lost truth child herself son added already later returned happened return less else idea received read answer money ask times … almost question doing opened close passed possible indeed stood hope letter doubt girl sat death perhaps answered speak 3 gone wish boy dear care leave open sent myself really both hour understand used held therefore next hear Ross light cannot mother around looking help since words point others mean set use reason each word however woman true why home enough least says known soon need brought anything taken half voice best another given does name called father days believe without love better case once always ever whom things fact being sure three felt got something turned mind let off while yet find through far because also look Jack many thing heard course still those going give seen work people left told these night don’t put want away face door end God took done himself saw again such years men knew tell take ' found though where last right moment place nothing even went here get just make life upon too how looked room came after eyes asked long little over am head No thought before your two well never come — us much ) good some go hand must may down say than any first like about think day made back should way very now only can see other more then man : has an who their But or did ! ’ know up when out what will could were time no them my been - from there do by are if so ‘ we would one me ? all this _ they said she which " him her ; but with at on have be for had as not you his ” “ is it that was he I and , It There }
