#
# Initial 2-clique: town <<>> earth
#
# Tightness =    0.7
# This is using common-MI to determine in-group membership.
#
# idx	epsilon	size	min-index	max-index	words
31	   1.1	51	31	489	{ together friends fire bed mother home water feet heart father love mind off hands work night house away face door God himself again men right place here life too room eyes head us ) good go hand down day back way now more man know up time them him town earth }
32	1.2000	56	31	489	{ together fire nature light bed power 1 home water voice feet heart father love mind off hands course work night house away face door God himself again men right moment place here life too room eyes head us good go hand first day back way now other more man know up time them him town earth }
33	1.3000	64	31	489	{ together friends fire arms nature body light bed mother power words 1 home water voice feet heart father days love mind off hands course work night house away face door God himself again men right moment place here life too room eyes head us ) good go hand say first day back way now other more man know up time them him town earth }
34	1.4000	68	31	489	{ together friends 4 3 myself nature light bed mother power words 1 home water voice feet heart father love mind off hands thing course work night house away face door God done himself again men right moment place here life too room eyes head No thought well us ) good go hand down say day back way now more man did know up time them him town earth }
35	   1.5	69	30	724	{ silence 5 together alone herself answer 4 3 myself light words word 1 home voice heart father love mind off hands thing course work night away face door God done himself again right moment place nothing here life too room eyes head No thought well come us ) good go hand say day back way now see more man did know up out time them him her town earth }
36	   1.6	78	30	724	{ silence wrong 5 together alone child herself answer 4 3 boy myself light word true 1 home enough matter voice feet heart father love once mind off hands thing course work night house away face door God done himself again right moment place nothing here life too room eyes head No thought well come us ) good go hand down say day back way now see more man did know up out time them him her town earth }
37	1.7000	91	30	814	{ yourself silence wrong 5 together dead alone truth child herself answer 4 3 boy myself nature light power words word true 1 home water enough matter voice feet heart father days love once things mind off hands Jack thing course work night house away face door God done himself again years men right moment place nothing here life too room eyes head No thought before well come us ) good go hand down say day back way now see more man did know up out time them him her town earth }
38	1.8000	103	30	724	{ silence wrong 5 together dead alone friends truth child herself answer money 4 story friend question children 3 boy myself nature body light bed mother power words word woman true 1 home water enough matter voice feet heart name father days love once things mind off hands Jack thing course work people night house away face door God done himself again years men right moment place nothing here life too room eyes head No thought before well come us ) good go hand down say day back way now see other more man did know up out time them him her town earth }
39	1.9000	114	30	975	{ silent yourself silence sleep wrong cold sir 5 together dead alone friends truth child herself answer money 4 story friend question children girl 3 gone boy myself body light bed mother power words word woman true 1 home water enough matter anything voice feet heart name father days love better once things mind off hands Jack thing course work people night house away face door God done himself again years men right moment place nothing here life too room eyes head No thought before well come us much ) good go hand down say first day back way now see other more man did know up out time them _ him her town earth }
40	   2.0	89	30	1049	{ fault silent yourself silence 9 11 happy fine everything wrong yes sorry sir bad 5 alone herself happened else answer 4 answered speak 3 gone boy myself understand Ross help word true 1 home enough anything love better once sure something yet Jack thing course still left away done himself again right nothing here too thought before well come much go say like about think now only see then did know what will were time no them my there do are so one me _ him her town earth }
41	2.1000	94	30	1049	{ fault silent die happen guess yourself wait silence 9 sleep 11 happy fine everything wrong yes sorry sir 5 alone happened else answer 4 answered speak 3 gone myself understand Ross help true 1 enough anything love better once ever sure something yet Jack thing course still left away done again tell right nothing here too No thought before well come us much go say like about think made now only can see then did know what will were time no them my there do are so one me _ him her town earth }
42	   2.2	125	30	1072	{ mine fault silent die yourself trouble silence 9 sleep 11 London happy fine everything wrong yes sorry sir bad 5 together dead alone truth child herself happened else answer 4 story question girl answered speak 3 gone boy care myself understand Ross mother help words My word woman true 1 home enough matter anything voice another love better once things sure something mind off yet look Jack thing course still work left night away face door God done himself again right nothing here too eyes No thought before well come us much good go say like about think made now only see more then did know up what will were time no them my there do are so one me _ him her town earth }
43	   2.3	134	30	1072	{ mine fault silent die yourself trouble silence 9 sleep 11 London happy fine everything wrong yes sorry sir bad 5 together dead alone friends truth child herself happened else idea answer 4 story friend question possible girl answered speak 3 gone boy care myself understand Ross mother around help words My word woman true 1 home enough matter anything voice another father love better once things sure something mind off yet look Jack thing course still work left night away face door God done himself again right nothing here too eyes No thought before well come us much ) good go say like about think made way now only see more then man did know up what will were time no them my there do are so one me _ him her town earth }
44	2.4000	143	30	1155	{ nice worse mine fault hurt silent die happen yourself wait trouble silence 9 sleep 11 London happy fine everything wrong yes sorry sir bad 5 minutes together dead alone friends truth child herself happened else idea answer 4 story friend question possible girl answered speak 3 gone boy care myself understand Ross mother around help words My word woman true 1 home enough matter anything voice another love better once things sure something mind off yet look Jack thing course still work left night away face door God done himself again knew tell right nothing here too eyes No thought before well come us much good go say like about think made back way now only can see more then man did know up when what will were time no them my there do are so one me _ him her town earth }
45	   2.5	158	30	1184	{ dream nice worse mine fault hurt silent die happen yourself wait trouble silence 9 sleep 11 London happy fine everything wrong cold yes sorry sir bad talk 5 minutes together dead alone friends truth child herself happened else idea answer money 4 story friend question possible hope girl answered speak 3 gone boy dear care myself understand Ross mother around help words My word woman true 1 home enough matter anything voice another name father love better once things sure something mind off yet look Jack thing course still work left night away face door God done himself again knew tell right moment place nothing here too room came eyes head No thought before well come us much ) good go say like about think day made back way now only can see more then man did know up when what will were time no them my there do are so one me _ him her town earth }
46	2.6000	162	30	1184	{ dream nice worse mine fault fight hurt silent die happen yourself wait trouble silence 9 sleep 11 London happy fine everything wrong cold yes sorry sir bad talk 5 minutes together dead alone friends truth child herself happened else idea answer money 4 story friend question possible hope letter doubt girl answered speak 3 gone boy dear care myself understand Ross mother around help words My reason word however woman true 1 home enough matter anything voice another name father love better once things sure something mind off yet look Jack thing course still seen work left night away face door God done himself again knew tell right place nothing here too came eyes No thought before well come us much ) good go say like about think day made back way now only can see more then man : did know up when what will were time no them my there do are so one me _ him her town earth }
47	   2.7	130	0	876	{ finally sometimes thus died although especially whose continued taking probably having indeed perhaps answered sent therefore since set why says soon gave called without always whom sure something let while yet because also Jack still give left told don’t put took such knew tell take found though where nothing even went here just make too how after thought before well never much some may say like about made now only can see more then has an who their or did know when what will were no them my from there do by are if so we would one me all this _ they said she which him her ; but with at on have be for had as not you his ” “ is it ###LEFT-WALL### the , town earth }
48	2.8000	144	0	914	{ seeing finally sometimes threw suddenly thus became died although especially whose certainly continued taking probably rather often began having almost indeed perhaps answered sent really therefore cannot looking since set why says soon gave called without always being felt something let while yet because also Jack still give left told don’t put shall took saw such knew take found though where nothing even went here just too how came after thought before well never much some may say like about made should now only can see more then has an who their or did know when what will were no them my from there do by are if so we would one me all this _ they said she which him her ; but with at on have be for had as not you his ” “ is it ###LEFT-WALL### the , town earth }
49	2.9000	140	0	711	{ died thinking especially everything continued followed lost returned read indeed perhaps answered sent really therefore cannot set why says soon gave called believe without once always ever sure felt something let while yet because also Jack still give left told don’t put took done saw such knew tell take found though where nothing even went here just make too how came after am thought before well never come us much may say like about think made now only can see more then has who or did know up when out what will were time no them my from there do by are if so we would one me all this _ they said she which " him her ; but with at on have be for had as not you his ” “ is it ###LEFT-WALL### the , town earth }
50	   3.0	153	0	876	{ finally sometimes thus died thinking although especially whose continued followed often began returned read having indeed perhaps answered sent really both therefore set why says soon another gave called believe without once always whom being sure felt something let while yet because also Jack heard still give left told don’t put took done saw such knew tell take found though where nothing even went here just make too how came after am thought before your well never come us much some may say like about think made now only can see more then has an who their or did know up when out what will were time no them my from there do by are if so we would one me all this _ they said she which " him her ; but with at on have be for had as not you his ” “ is it ###LEFT-WALL### the , town earth }
51	3.1000	167	0	939	{ wrote finally sometimes threw thus died thinking although especially whose continued taking probably followed placed often began kept lost returned read having almost indeed perhaps answered sent really both therefore cannot looking set why says soon brought another gave called believe without once always ever whom being sure felt something turned let while yet because also Jack heard still give left told don’t put took done saw such knew tell take found though where nothing even went here just make too how came after am thought before your well never come us much some may say like about think made should now only can see more then has an who their or did know up when out what will were time no them my from there do by are if so we would one me all this _ they said she which " him her ; but with at on have be for had as not you his ” “ is it ###LEFT-WALL### the , town earth }
52	   3.2	179	0	939	{ wrote finally sometimes thus died especially whose continued taking Pitch followed placed often remember began suppose kept lost returned read ask having almost indeed stood hope sat perhaps answered sent really both held therefore cannot looking set why says soon brought another gave called believe without love once always ever whom being sure felt something turned let while yet because also look Jack heard still give left told don’t put took done himself saw again such knew tell take found though where nothing even went here get just make too how came after am thought before your well never come us much some go may down say like about think made should now only can see more then has an who their or did know up when out what will were time no them my been from there do by are if so we would one me all this _ they said she which " him her ; but with at on have be for had as not you his ” “ is it ###LEFT-WALL### the , town earth }
53	3.3000	190	0	939	{ wrote finally sometimes threw suddenly started thus died thinking especially whose continued lay taking probably Pitch followed placed often remember began suppose kept lost returned read ask having almost indeed stood hope sat perhaps answered sent really both held therefore cannot looking since set however why says soon brought another gave called believe without love once always ever whom being sure felt got something turned let while yet find because also look Jack heard still give left told don’t put shall took done saw again such knew tell take found though where nothing even went here get just make too how came after am thought before your well never come us much some go may say any like about think made should now only can see more then has an who their or did know up when out what will could were time no them my been from there do by are if so we would one me all this _ they said she which " him her ; but with at on have be for had as not you his ” “ is it ###LEFT-WALL### the , town earth }
54	3.4000	194	0	939	{ wrote started died thinking everything continued lay Pitch tried followed placed remember began suppose kept lost returned received read ask almost indeed stood hope sat perhaps answered speak leave sent really both understand used held therefore hear cannot looking since mean set however why says soon need brought another gave called believe love once always ever whom being sure felt got something turned let while yet find because also look Jack heard still give seen left told don’t put shall God took done himself saw again such knew tell take found though where nothing even went here get just make too how came after am thought before your well never come us much ) some go may say any like about think made should now only can see more then : has an who their or did ’ know up when out what will could were time no them my been from there do by are if so we would one me all this _ they said she which " him her ; but with at on have be for had as not you his ” “ is it ###LEFT-WALL### the , town earth }
55	   3.5	206	0	939	{ wrote guess started died thinking especially everything continued Pitch tried followed rather placed John often remember met began suppose kept lost added already returned received read ask almost indeed stood hope doubt sat perhaps answered leave sent really both understand used held therefore hear cannot looking since mean set however why says soon need brought another gave called believe love better once always ever whom being sure felt got something turned let while yet find because also look Jack heard still give seen left told don’t put shall God took done himself saw again such knew tell take found though where nothing even went here get just make too how came after am thought before your well never come — us much ) some go must may down say any like about think made should now only can see more then : has an who their or did ! ’ know up when out what will could were time no them my been from there do by are if so we would one me all this _ they said she which " him her ; but with at on have be for had as not you his ” “ is it ###LEFT-WALL### the , town earth }
56	3.6000	216	0	939	{ wrote guess married considered please loved started died thinking especially everything continued Pitch tried try followed rather placed John remember met suppose kept lost added already returned received read ask almost indeed stood hope doubt sat perhaps answered speak gone leave sent really both understand used held therefore hear cannot since others mean set however why says known soon need brought anything another gave called believe love better once always ever whom being sure felt got something turned let off while yet find because also look Jack heard still give seen left told don’t put God took done himself saw again such knew tell take found though where place nothing even went here get just make too how came after am thought before your well never come — us much ) good some go must may down say any like about think made should now only can see more then : has an who their or did ! ’ know up when out what will could were time no them my been from there do by are if so we would one me ? all this _ they said she which " him her ; but with at on have be for had as not you his ” “ is it ###LEFT-WALL### the , town earth }
57	   3.7	230	0	1170	{ changed observed guess married considered please loved lived started died thinking especially everything continued lay Pitch tried try followed can’t rather placed John often remember met suppose kept lost added already returned received read ask almost indeed stood hope doubt sat perhaps answered speak gone wish leave sent myself really both understand used held therefore hear cannot since others mean set however true why says known soon need brought anything another gave called believe love better once always ever whom being sure felt got something turned let off while yet find because also look Jack heard course still give seen left told don’t put God took done himself saw again such knew tell take found though where right place nothing even went here get just make too how came after asked am thought before your well never come — us much ) good some go must may down say than any like about think made should now only can see more then man : has an who their or did ! ’ know up when out what will could were time no them my been - from there do by are if so we would one me ? all this _ they said she which " him her ; but with at on have be for had as not you his ” “ is it ###LEFT-WALL### the , town earth }
58	3.8000	241	0	1170	{ changed observed wrote guess married considered please loved lived started won’t died thinking cut knows everything continued ready yes Pitch tried try followed can’t placed John remember met suppose alone kept lost added already returned happened received read answer ask indeed stood hope doubt sat perhaps answered speak gone wish leave sent myself really both understand used held therefore hear Ross cannot around others mean set however true why enough says known soon need brought anything another called believe love better once always ever whom being sure felt got something turned let off while yet find because also look Jack many thing heard course still give seen left told don’t put God took done himself saw again such knew tell take found though where right place nothing even went here get just make too how came after asked long little am thought before your well never come — us much ) good some go must may down say than any like about think made should way now only can see other more then man : has an who their or did ! ’ know up when out what will could were time no them my been - from there do by are if so we would one me ? all this _ they said she which " him her ; but with at on have be for had as not you his ” “ is it ###LEFT-WALL### the , town earth }
59	3.9000	254	0	1170	{ changed forgotten hurt observed guess married surprised considered please loved lived started won’t died thinking cut knows everything continued ready yes Pitch tried try followed can’t carried placed John remember met saying suppose alone kept lost added already returned happened received read answer ask doing passed possible indeed stood hope doubt perhaps answered speak gone wish leave sent myself really both understand used held therefore hear Ross cannot around others mean set however true why enough says known soon need brought anything another called believe without love better once always ever whom things being sure felt got something turned let off while yet find because also look Jack many thing heard course still give seen work left told don’t put away God took done himself saw again such knew tell take ' found though where right place nothing even went here get just make too how came after asked long little over am thought before your well never come — us much ) good some go may down say than any like about think day made should way very now only can see other more then man : has an who their or did ! ’ know up when out what will could were time no them my been - from there do by are if so we would one me ? all this _ they said she which " him her ; but with at on have be for had as not you his ” “ is it ###LEFT-WALL### the , town earth }
60	   4.0	270	0	1170	{ changed forgotten observed write wrote guess married considered please loved lived started won’t died thinking especially cut knows everything continued ready expected either yes fear fell Pitch tried try followed can’t rather carried placed John coming remember met saying suppose alone kept lost added already returned happened received read answer ask almost doing passed possible indeed stood hope doubt sat perhaps answered speak gone wish leave sent myself really both understand used held therefore hear Ross cannot around looking help since others mean set however true why enough says known soon need brought anything taken another called believe without love better once always ever whom things being sure felt got something turned let off while yet find because also look Jack many thing heard course still give seen work left told these don’t put want away God took done himself saw again such knew tell take ' found though where right place nothing even went here get just make too how came after asked long little over am thought before your well never come — us much ) good some go must may down say than any like about think day made should way very now only can see other more then man : has an who their or did ! ’ know up when out what will could were time no them my been - from there do by are if so we would one me ? all this _ they said she which " him her ; but with at on have be for had as not you his ” “ is it ###LEFT-WALL### the , town earth }
61	4.1000	311	0	1170	{ changed forgotten discovered hurt pleased observed write wrote killed guess married surprised suddenly considered wait please loved lived stopped started won’t died thinking cut caught knows everything continued ready live expected closed either written yes fear fell entered Pitch tried try followed can’t rather carried placed John coming remember met impossible saying together suppose alone kept lost herself added already returned happened else received read answer ask almost doing opened passed possible indeed stood hope doubt sat perhaps answered speak gone wish dear leave sent myself really both understand used held therefore hear Ross cannot around looking help since others mean set use however true why enough says known soon need brought anything taken another given called believe without love better once always ever whom things fact being sure felt got something turned let off while yet find through far because also look Jack many thing heard course still give seen work left told these don’t put want away face God took done himself saw again such years knew tell take ' found though where right moment place nothing even went here get just make life too how came after asked long little over am thought before your two well never come — us much ) good some go hand must may down say than any first like about think day made back should way very now only can see other more then man : has an who their or did ! ’ know up when out what will could were time no them my been - from there do by are if so we would one me ? all this _ they said she which " him her ; but with at on have be for had as not you his ” “ is it that was he in I a to and of . ###LEFT-WALL### the , town earth }
62	   4.2	322	0	1170	{ changed mentioned forgotten discovered understood hurt pleased observed believed write wrote killed guess married surprised suddenly considered please loved lived stopped started won’t died thinking especially cut caught knows everything continued ready live expected closed either written yes fear fell entered Pitch tried try followed can’t rather carried talk placed John coming remember met impossible saying together suppose alone kept lost herself added already later returned happened return else received read answer ask almost doing opened passed possible indeed stood hope doubt sat perhaps answered speak gone wish dear leave sent myself really both understand used held therefore hear Ross cannot around looking help since others mean set use however true why enough says known soon need brought anything taken another given called believe without love better once always ever whom things fact being sure felt got something turned let off while yet find through far because also look Jack many thing heard course still those going give seen work left told these night don’t put want away God took done himself saw again such years men knew tell take ' found though where right moment place nothing even went here get just make life too how came after asked long little over am thought before your two well never come — us much ) good some go hand must may down say than any first like about think day made back should way very now only can see other more then man : has an who their But or did ! ’ know up when out what will could were time no them my been - from there do by are if so ‘ we would one me ? all this _ they said she which " him her ; but with at on have be for had as not you his ” “ is it that was he in I a to and of . ###LEFT-WALL### the , town earth }
63	4.3000	340	0	1170	{ changed mentioned forgotten discovered understood hurt pleased observed write wrote shut killed guess wonder married surprised suddenly considered wait please loved lived stop run stopped started won’t died thinking especially feeling cut ran caught knows everything continued ready live expected closed either written yes fear fell entered Pitch tried try followed can’t spoke rather carried talk placed John coming turn remember met impossible saying together suppose alone kept lost herself added already later returned happened return less else received read answer ask almost doing opened passed possible indeed stood hope doubt sat perhaps answered speak gone wish dear care leave sent myself really both understand used held therefore hear Ross cannot around looking help since point others mean set use each however true why enough says known soon need brought anything taken another given called believe without love better once always ever whom things fact being sure felt got something turned mind let off while yet find through far because also look Jack many thing heard course still those going give seen work left told these night don’t put want away face God took done himself saw again such years men knew tell take ' found though where last right moment place nothing even went here get just make life upon too how room came after eyes asked long little over am thought before your two well never come — us much ) good some go hand must may down say than any first like about think day made back should way very now only can see other more then man : has an who their But or did ! ’ know up when out what will could were time no them my been - from there do by are if so ‘ we would one me ? all this _ they said she which " him her ; but with at on have be for had as not you his ” “ is it that was he in I a to and of . ###LEFT-WALL### the , town earth }
64	   4.4	356	0	1170	{ changed mentioned forgotten discovered understood hurt pleased observed write die trust wrote shut killed guess wonder married surprised suddenly considered wait please loved comes lived stop run stopped free started won’t died thinking especially feeling cut ran caught knows happy everything continued ready live expected closed either written easy near yes fear fell entered Pitch tried try followed can’t spoke rather carried talk placed John coming call turn above remember met impossible saying together suppose alone kept lost herself added already later returned happened return less else received read answer ask … almost doing opened passed possible indeed stood hope doubt sat perhaps answered speak gone wish dear care leave sent myself really both understand used held therefore next hear Ross cannot around looking help since point others mean set use reason each word however woman true why home enough says known soon need brought anything taken another given called believe without love better once always ever whom things fact being sure felt got something turned mind let off while yet find through far because also look Jack many thing heard course still those going give seen work left told these night don’t put want away face God took done himself saw again such years men knew tell take ' found though where last right moment place nothing even went here get just make life upon too how looked room came after eyes asked long little over am thought before your two well never come — us much ) good some go hand must may down say than any first like about think day made back should way very now only can see other more then man : has an who their But or did ! ’ know up when out what will could were time no them my been - from there do by are if so ‘ we would one me ? all this _ they said she which " him her ; but with at on have be for had as not you his ” “ is it that was he in I a to and of . ###LEFT-WALL### the , town earth }
65	   4.5	373	0	1170	{ changed learn mentioned forgotten discovered understood hurt pleased observed believed write walk die trust wrote shut killed guess wonder married surprised suddenly considered wait please loved comes lived stop run stopped free started won’t died sleep thinking especially feeling cut ran caught knows happy everything continued ready live expected closed either written easy near yes fear taking led fell entered Pitch tried try followed can’t spoke rather carried talk placed John coming call turn above remember met impossible saying together suppose alone kept order lost herself added already later returned happened return less else received read answer ask … almost question doing opened passed possible indeed stood hope letter doubt sat perhaps answered speak gone wish dear care leave open sent myself really both understand used held therefore next hear Ross light cannot around looking help since words point others mean set use reason each word however woman true why home enough says known soon need brought anything taken half best another given does gave called believe without love better case once always ever whom things fact being sure felt got something turned mind let off while yet find through far because also look Jack many thing heard course still those going give seen work left told these night don’t put want away face God took done himself saw again such years men knew tell take ' found though where last right moment place nothing even went here get just make life upon too how looked room came after eyes asked long little over am thought before your two well never come — us much ) good some go hand must may down say than any first like about think day made back should way very now only can see other more then man : has an who their But or did ! ’ know up when out what will could were time no them my been - from there do by are if so ‘ we would one me ? all this _ they said she which " him her ; but with at on have be for had as not you his ” “ is it that was he in I a to and of . ###LEFT-WALL### the , town earth }
66	4.6000	403	0	1194	{ promise changed learn mentioned forgotten mine understood fight reply hurt pleased silent observed write walk die trust born shut pass killed guess tears wonder married rose yourself surprised suddenly considered wait please stay loved comes lived stop run trouble stopped free silence started won’t died meet sleep thinking feeling cut caught knows happy everything continued ready live expected wrong closed either written easy near yes clear fear fell entered Pitch tried try followed can’t spoke rather carried talk placed John coming call turn above remember met minutes impossible themselves saying together suppose dead alone friends order lost truth child herself added already later returned happened return less else idea received read answer money ask times … almost question doing opened passed possible indeed stood hope letter doubt girl sat death perhaps answered speak gone wish boy dear care leave open sent myself really both understand used held therefore next hear Ross light cannot mother around looking help since words point others mean set use reason each word however woman true why home enough least says known soon need brought anything taken half voice best another given does name called father days believe without love better case once always ever whom things fact being under sure three felt got something turned mind let off while yet find through far because also look Jack many thing heard course still those going give seen work people left told these night don’t put want away face God took done himself saw again such years men knew tell take ' found though where last right moment place nothing even went here get just make life upon too how looked room came after eyes asked long little over am head No thought before your two well never come — us much ) good some go hand must may down say than any first like about think day made back should way very now only can see other more then man : has an who their But or did ! ’ know up when out what will could were time no them my been - from there do by are if so ‘ we would one me ? all this _ they said she which " him her ; but with at on have be for had as not you his ” “ is it that was he in I a to and of . ###LEFT-WALL### the , town earth }
67	   4.7	427	0	1194	{ promise changed learn mentioned forgotten mine understood fight spoken finished reply hurt pleased silent observed write walk die trust born shut pass killed guess tears wonder married rose yourself surprised thee suddenly considered wait please stay loved comes lived stop run trouble stopped stand free silence started itself won’t died meet sleep thinking feeling cut caught change knows happy fine everything continued ready live expected wrong closed cold either written easy near yes clear making fear sorry interest fell entered sir Pitch tried bad try followed can’t spoke rather carried talk placed John coming call glad turn above remember met minutes impossible themselves saying England together suppose dead alone friends order necessary lost truth child herself son added already later returned happened return less else idea received read answer money ask story times … almost question doing opened close passed possible indeed stood hope children letter doubt girl sat death perhaps answered speak gone wish boy dear care leave open sent myself really both hour understand used held therefore next hear Ross light cannot mother around looking help since words point others mean set use reason each word however woman true why home enough least says known soon need brought anything taken half voice best another given does name called father days believe without love better case once always ever whom things fact being under sure three felt got something turned mind let off while yet find through far because also look Jack many thing heard course still those going give seen work people left told these night don’t put want away face door end God took done himself saw again such years men knew tell take ' found though where last right moment place nothing even went here our get just make life upon too how looked room came after eyes asked long little over am head No thought before your two well never come — us much ) good some go hand must may down say than any first like about think day made back should way very now only can see other more then man : has an who their But or did ! ’ know up when out what will could were time no them my been - from there do by are if so ‘ we would one me ? all this _ they said she which " him her ; but with at on have be for had as not you his ” “ is it that was he in I a to and of . ###LEFT-WALL### the , town earth }
68	4.8000	439	0	1194	{ promise changed learn mentioned speaking forgotten worse mine slowly understood fight spoken finished reply hurt pleased silent observed write walk die trust born shut pass killed guess tears wonder married rose yourself surprised suddenly considered wait please pay stay moved loved comes lived stop run trouble stopped stand free silence started itself raised won’t died meet sleep thinking feeling cut caught change knows happy fine everything continued ready live expected wrong closed either written easy near yes clear making fear taking sorry interest fell entered sir Pitch tried bad try according followed can’t spoke rather carried talk placed John coming call glad turn above remember met minutes impossible themselves saying England together suppose dead alone friends order necessary lost truth child herself son added already later fire returned happened return less else idea received read answer money ask times … almost question doing opened close passed possible indeed stood hope children letter doubt girl sat death perhaps answered speak 3 gone wish boy dear care leave open sent myself really both hour understand used held therefore next hear Ross light cannot mother around looking help since words point others mean feel set use cried reason each word however woman true why home enough least says known soon need brought anything taken half voice best another given does name called father days believe without love better case once always ever whom things fact being under sure three felt got something turned mind let off while yet find through far because also look Jack many thing heard course still those going give seen work people left told these night don’t put want away face door end shall God took done himself saw again such years men knew tell take ' found though where its last right moment place nothing even went might here our get just make life upon too how looked room came after eyes asked long little over am head No thought before your two well never come — us much ) good some go hand must may down say than any first like about think day made back should way very now only can see other more then man : has an who their But or did ! ’ know up when out what will could were time no them my been - from there do by are if so ‘ we would one me ? all this _ they said she which " him her ; but with at on have be for had as not you his ” “ is it that was he in I a to and of . ###LEFT-WALL### the , town earth }
69	   4.9	466	0	1194	{ promise changed learn quickly mentioned speaking add forgotten discovered mine learned slowly understood fight spoken finished further follow reply hurt pleased silent observed believed write walk die trust wrote born shut pass standing killed guess arrived tears note wonder married rose yourself surprised suddenly considered appeared act wait please pay stay moved loved comes lived stop run trouble stopped stand meant free silence started itself raised won’t died meet sleep thinking laughed feeling cut ran caught line change knows happy everything continued ready live expected wrong closed either written easy near lay yes clear making fear taking led sorry interest fell show entered sir Pitch tried bad try according followed can’t spoke rather carried talk placed John coming call glad often walked turn above remember met minutes impossible themselves saying England together hard suppose dead alone friends order necessary lost truth child herself son added already later fire returned happened return less else idea received read answer money ask story times … friend almost question doing opened close passed possible indeed stood hope letter doubt girl sat death perhaps answered speak gone wish boy dear care leave didn't open sent myself really both hour understand used held rest therefore next hear Ross light cannot mother around looking help since don't words point others mean feel set use cried reason each word however woman replied true why home enough least says known soon need brought anything taken half voice best another given does name gave called father days believe without love better case once always ever every whom things fact being under sure three felt got something turned mind let off while yet find through far because also look Jack many thing heard course still those going give seen work people left told these night don’t put want away face door end shall God took done himself saw again such years men knew tell take ' found though where its last right moment place nothing even went might here our get just make life upon too how looked room came after eyes asked long little over am head No thought before your two well never come — us much ) good some go hand must may down say than any first like about think day made back should way very now only can see other more then man : has an who their But or did ! ’ know up when out what will could were time no them my been - from there do by are if so ‘ we would one me ? all this _ they said she which " him her ; but with at on have be for had as not you his ” “ is it that was he in I a to and of . ###LEFT-WALL### the , town earth }
